theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,2)",0.1,0.02,1,19,5,True,0.7130044843049327
"(1,2)",0.1,0.02,2,67,5,True,0.7168141592920354
"(1,2)",0.1,0.02,3,14,5,True,0.7209302325581396
"(1,2)",0.1,0.02,4,9,5,True,0.726027397260274
"(1,2)",0.1,0.02,5,33,5,True,0.7309417040358744
"(1,2)",0.1,0.02,6,18,5,True,0.7161016949152543
"(1,2)",0.1,0.02,7,42,5,True,0.7098214285714285
"(1,2)",0.1,0.02,8,70,0,False,0.05538733223744748
"(1,2)",0.1,0.02,9,51,5,True,0.7108688833124216
"(1,2)",0.1,0.02,10,11,5,True,0.7164310954063605
"(1,2)",0.1,0.02,11,35,5,True,0.6384744511536902
"(1,2)",0.1,0.02,12,63,5,True,0.7272727272727273
"(1,2)",0.1,0.02,13,53,5,True,0.7247706422018348
"(1,2)",0.1,0.02,14,15,5,True,0.7235023041474654
"(1,2)",0.1,0.02,15,28,5,True,0.7162162162162161
"(1,2)",0.1,0.02,16,28,5,True,0.7222222222222222
"(1,2)",0.1,0.02,17,70,3,False,0.5038961038961038
"(1,2)",0.1,0.02,18,22,5,True,0.7104072398190044
"(1,2)",0.1,0.02,19,24,5,True,0.7164310954063605
"(1,2)",0.1,0.02,20,21,5,True,0.7297297297297297
"(1,2)",0.1,0.02,21,70,1,False,0.07408025203726244
"(1,2)",0.1,0.02,22,22,5,True,0.6971749089414699
"(1,2)",0.1,0.02,23,28,5,True,0.6916299559471366
"(1,2)",0.1,0.02,24,70,0,False,0.05815033815074811
"(1,2)",0.1,0.02,25,52,5,True,0.717391304347826
"(1,2)",0.1,0.02,26,20,5,True,0.7247706422018348
"(1,2)",0.1,0.02,27,45,5,True,0.7149321266968325
"(1,2)",0.1,0.02,28,63,5,True,0.7152109224575529
"(1,2)",0.1,0.02,29,70,1,False,0.07605732921308846
"(1,2)",0.1,0.02,30,70,3,False,0.10256410256410256
"(1,2)",0.1,0.02,31,30,5,True,0.7029224556389168
"(1,2)",0.1,0.02,32,53,5,True,0.7272727272727273
"(1,2)",0.1,0.02,33,13,5,True,0.7072487564591684
"(1,2)",0.1,0.02,34,19,5,True,0.7247706422018348
"(1,2)",0.1,0.02,35,70,0,False,0.04878004137001875
"(1,2)",0.1,0.02,36,62,5,True,0.7268722466960352
"(1,2)",0.1,0.02,37,18,5,True,0.7064526967423905
"(1,2)",0.1,0.02,38,70,0,False,0.05720030736032259
"(1,2)",0.1,0.02,39,33,5,True,0.6926706104636721
"(1,2)",0.1,0.02,40,70,0,False,0.05452212787750094
"(1,2)",0.1,0.02,41,28,5,True,0.7164310954063605
"(1,2)",0.1,0.02,42,42,5,True,0.6980690462258631
"(1,2)",0.1,0.02,43,70,0,False,0.058012313815714124
"(1,2)",0.1,0.02,44,33,5,True,0.7168949771689497
"(1,2)",0.1,0.02,45,70,1,False,0.08943933299234162
"(1,2)",0.1,0.02,46,30,5,True,0.7066666666666667
"(1,2)",0.1,0.02,47,70,1,False,0.06981556900609322
"(1,2)",0.1,0.02,48,23,5,True,0.7130044843049327
"(1,2)",0.1,0.02,49,30,5,True,0.7154879594423321
"(1,2)",0.1,0.02,50,20,5,True,0.7247706422018348
"(1,2)",0.1,0.02,51,52,5,True,0.7201834862385321
"(1,2)",0.1,0.02,52,23,5,True,0.7272727272727273
"(1,2)",0.1,0.02,53,15,5,True,0.7235023041474654
