theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.7,0.02,1,30,5,True,0.9083168085850928
"(15,1)",0.7,0.02,2,34,5,True,0.9261637239165328
"(15,1)",0.7,0.02,3,29,5,True,0.9378689355492709
"(15,1)",0.7,0.02,4,27,5,True,0.934945054945055
"(15,1)",0.7,0.02,5,18,5,True,0.9233333333333333
"(15,1)",0.7,0.02,6,32,5,True,0.9350678266280023
"(15,1)",0.7,0.02,7,32,5,True,0.9260315988444666
"(15,1)",0.7,0.02,8,24,5,True,0.9351637696147299
"(15,1)",0.7,0.02,9,32,5,True,0.9297518443997317
"(15,1)",0.7,0.02,10,23,5,True,0.915687714145864
"(15,1)",0.7,0.02,11,23,5,True,0.9477977161500816
"(15,1)",0.7,0.02,12,22,5,True,0.934959349593496
"(15,1)",0.7,0.02,13,30,5,True,0.9281993311666903
"(15,1)",0.7,0.02,14,17,5,True,0.9471579327444914
"(15,1)",0.7,0.02,15,36,5,True,0.9351701782820098
"(15,1)",0.7,0.02,16,19,5,True,0.9491803278688524
"(15,1)",0.7,0.02,17,13,5,True,0.9451612903225807
"(15,1)",0.7,0.02,18,20,5,True,0.9403044412333617
"(15,1)",0.7,0.02,19,23,5,True,0.949059241553879
"(15,1)",0.7,0.02,20,34,5,True,0.9160694446121986
"(15,1)",0.7,0.02,21,36,5,True,0.9405144694533761
"(15,1)",0.7,0.02,22,16,5,True,0.9505766062602965
"(15,1)",0.7,0.02,23,20,5,True,0.9218500797448166
"(15,1)",0.7,0.02,24,22,5,True,0.9450589970501476
"(15,1)",0.7,0.02,25,24,5,True,0.9472447114129015
"(15,1)",0.7,0.02,26,32,5,True,0.9382113821138212
"(15,1)",0.7,0.02,27,30,5,True,0.923076923076923
"(15,1)",0.7,0.02,28,23,5,True,0.9430894308943089
"(15,1)",0.7,0.02,29,26,5,True,0.9474406905382313
"(15,1)",0.7,0.02,30,21,5,True,0.9456544429754367
"(15,1)",0.7,0.02,31,31,5,True,0.9435483870967741
"(15,1)",0.7,0.02,32,11,5,True,0.9499217527386541
"(15,1)",0.7,0.02,33,34,5,True,0.9478782903518608
"(15,1)",0.7,0.02,34,23,5,True,0.9196855948002217
"(15,1)",0.7,0.02,35,21,5,True,0.9493214087332703
"(15,1)",0.7,0.02,36,15,5,True,0.9478782903518608
"(15,1)",0.7,0.02,37,25,5,True,0.9327362715060099
"(15,1)",0.7,0.02,38,19,5,True,0.9481417537342981
"(15,1)",0.7,0.02,39,22,5,True,0.9422926665922536
"(15,1)",0.7,0.02,40,19,5,True,0.9479668238082033
"(15,1)",0.7,0.02,41,25,5,True,0.926294498381877
"(15,1)",0.7,0.02,42,21,5,True,0.9443535188216039
"(15,1)",0.7,0.02,43,22,5,True,0.9476081326800324
"(15,1)",0.7,0.02,44,39,5,True,0.9164722556599468
"(15,1)",0.7,0.02,45,31,5,True,0.9449838187702265
"(15,1)",0.7,0.02,46,23,5,True,0.9349206349206349
"(15,1)",0.7,0.02,47,31,5,True,0.9278846153846154
"(15,1)",0.7,0.02,48,26,5,True,0.9336619444381393
"(15,1)",0.7,0.02,49,35,5,True,0.9523567061056591
"(15,1)",0.7,0.02,50,37,5,True,0.9253452657164954
"(15,1)",0.7,0.02,51,34,5,True,0.9383116883116883
"(15,1)",0.7,0.02,52,40,5,True,0.9133858267716536
"(15,1)",0.7,0.02,53,33,5,True,0.9205923278163772
"(15,1)",0.7,0.02,54,18,5,True,0.9448051948051949
"(15,1)",0.7,0.02,55,17,5,True,0.9439934877873526
"(15,1)",0.7,0.02,56,27,5,True,0.9317460317460318
"(15,1)",0.7,0.02,57,31,5,True,0.9174603174603174
"(15,1)",0.7,0.02,58,28,5,True,0.9349206349206349
"(15,1)",0.7,0.02,59,26,5,True,0.9306239593203949
"(15,1)",0.7,0.02,60,14,5,True,0.9495060373216246
