theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(5,1)",0.8,0.02,1,0.55,0.45,0.0,0.0,0.0,0.0
"(5,1)",0.8,0.02,2,0.47,0.46,0.07,0.0,0.0,0.0
"(5,1)",0.8,0.02,3,0.42,0.43,0.15,0.0,0.0,0.0
"(5,1)",0.8,0.02,4,0.34,0.42,0.24,0.0,0.0,0.0
"(5,1)",0.8,0.02,5,0.33,0.35,0.29,0.03,0.0,0.0
"(5,1)",0.8,0.02,6,0.28,0.35,0.3,0.07,0.0,0.0
"(5,1)",0.8,0.02,7,0.26,0.36,0.29,0.09,0.0,0.0
"(5,1)",0.8,0.02,8,0.22,0.38,0.27,0.12,0.01,0.0
"(5,1)",0.8,0.02,9,0.22,0.32,0.31,0.13,0.02,0.0
"(5,1)",0.8,0.02,10,0.2,0.27,0.33,0.15,0.04,0.01
"(5,1)",0.8,0.02,11,0.18,0.26,0.33,0.13,0.07,0.03
"(5,1)",0.8,0.02,12,0.18,0.21,0.31,0.18,0.08,0.04
"(5,1)",0.8,0.02,13,0.16,0.19,0.29,0.22,0.09,0.05
"(5,1)",0.8,0.02,14,0.13,0.2,0.27,0.19,0.15,0.06
"(5,1)",0.8,0.02,15,0.1,0.2,0.27,0.2,0.15,0.08
"(5,1)",0.8,0.02,16,0.09,0.2,0.22,0.24,0.14,0.11
"(5,1)",0.8,0.02,17,0.09,0.15,0.24,0.23,0.14,0.15
"(5,1)",0.8,0.02,18,0.09,0.15,0.2,0.22,0.15,0.19
"(5,1)",0.8,0.02,19,0.08,0.16,0.17,0.2,0.16,0.23
"(5,1)",0.8,0.02,20,0.08,0.15,0.16,0.19,0.14,0.28
"(5,1)",0.8,0.02,21,0.08,0.14,0.14,0.18,0.17,0.29
"(5,1)",0.8,0.02,22,0.08,0.11,0.14,0.17,0.15,0.35
"(5,1)",0.8,0.02,23,0.07,0.1,0.11,0.19,0.11,0.42
"(5,1)",0.8,0.02,24,0.06,0.09,0.12,0.19,0.08,0.46
"(5,1)",0.8,0.02,25,0.06,0.08,0.11,0.14,0.13,0.48
"(5,1)",0.8,0.02,26,0.06,0.08,0.09,0.12,0.15,0.5
"(5,1)",0.8,0.02,27,0.06,0.08,0.08,0.08,0.16,0.54
"(5,1)",0.8,0.02,28,0.06,0.08,0.07,0.07,0.14,0.58
"(5,1)",0.8,0.02,29,0.06,0.07,0.07,0.06,0.13,0.61
"(5,1)",0.8,0.02,30,0.06,0.07,0.07,0.05,0.12,0.63
"(5,1)",0.8,0.02,31,0.06,0.07,0.07,0.05,0.09,0.66
"(5,1)",0.8,0.02,32,0.06,0.05,0.08,0.06,0.06,0.69
"(5,1)",0.8,0.02,33,0.05,0.06,0.06,0.06,0.05,0.72
"(5,1)",0.8,0.02,34,0.05,0.05,0.05,0.07,0.05,0.73
"(5,1)",0.8,0.02,35,0.05,0.04,0.04,0.07,0.05,0.75
"(5,1)",0.8,0.02,36,0.05,0.04,0.04,0.02,0.1,0.75
"(5,1)",0.8,0.02,37,0.05,0.04,0.02,0.04,0.08,0.77
"(5,1)",0.8,0.02,38,0.05,0.04,0.02,0.04,0.06,0.79
"(5,1)",0.8,0.02,39,0.05,0.04,0.02,0.04,0.05,0.8
"(5,1)",0.8,0.02,40,0.05,0.04,0.02,0.04,0.04,0.81
"(5,1)",0.8,0.02,41,0.04,0.05,0.01,0.04,0.04,0.82
"(5,1)",0.8,0.02,42,0.04,0.05,0.01,0.02,0.05,0.83
