theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(1,1)",0.1,0.02,2,1.0,0.0,0.0,0.0,0.0,0.0
"(1,1)",0.1,0.02,3,0.96,0.04,0.0,0.0,0.0,0.0
"(1,1)",0.1,0.02,4,0.94,0.05,0.01,0.0,0.0,0.0
"(1,1)",0.1,0.02,5,0.92,0.03,0.04,0.01,0.0,0.0
"(1,1)",0.1,0.02,6,0.92,0.02,0.01,0.05,0.0,0.0
"(1,1)",0.1,0.02,7,0.86,0.07,0.01,0.05,0.01,0.0
"(1,1)",0.1,0.02,8,0.79,0.12,0.03,0.03,0.03,0.0
"(1,1)",0.1,0.02,9,0.75,0.11,0.08,0.01,0.03,0.02
"(1,1)",0.1,0.02,10,0.71,0.13,0.03,0.07,0.02,0.04
"(1,1)",0.1,0.02,11,0.67,0.13,0.05,0.06,0.05,0.04
"(1,1)",0.1,0.02,12,0.65,0.1,0.1,0.04,0.05,0.06
"(1,1)",0.1,0.02,13,0.62,0.11,0.05,0.1,0.02,0.1
"(1,1)",0.1,0.02,14,0.59,0.13,0.02,0.1,0.05,0.11
"(1,1)",0.1,0.02,15,0.57,0.12,0.04,0.07,0.07,0.13
"(1,1)",0.1,0.02,16,0.51,0.17,0.03,0.06,0.07,0.16
"(1,1)",0.1,0.02,17,0.46,0.16,0.08,0.07,0.02,0.21
"(1,1)",0.1,0.02,18,0.44,0.12,0.11,0.07,0.05,0.21
"(1,1)",0.1,0.02,19,0.43,0.12,0.05,0.1,0.05,0.25
"(1,1)",0.1,0.02,20,0.4,0.14,0.04,0.04,0.11,0.27
"(1,1)",0.1,0.02,21,0.37,0.16,0.04,0.04,0.05,0.34
"(1,1)",0.1,0.02,22,0.31,0.19,0.06,0.04,0.04,0.36
