theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.4,0.02,1,0.87,0.13,0.0,0.0,0.0,0.0
"(9,1)",0.4,0.02,2,0.43,0.57,0.0,0.0,0.0,0.0
"(9,1)",0.4,0.02,3,0.29,0.57,0.14,0.0,0.0,0.0
"(9,1)",0.4,0.02,4,0.23,0.42,0.33,0.02,0.0,0.0
"(9,1)",0.4,0.02,5,0.18,0.37,0.34,0.1,0.01,0.0
"(9,1)",0.4,0.02,6,0.15,0.36,0.28,0.2,0.01,0.0
"(9,1)",0.4,0.02,7,0.12,0.34,0.25,0.26,0.03,0.0
"(9,1)",0.4,0.02,8,0.11,0.3,0.26,0.26,0.06,0.01
"(9,1)",0.4,0.02,9,0.08,0.25,0.29,0.27,0.08,0.03
"(9,1)",0.4,0.02,10,0.07,0.23,0.28,0.25,0.1,0.07
"(9,1)",0.4,0.02,11,0.06,0.2,0.24,0.27,0.15,0.08
"(9,1)",0.4,0.02,12,0.06,0.15,0.26,0.26,0.18,0.09
"(9,1)",0.4,0.02,13,0.04,0.16,0.24,0.21,0.21,0.14
"(9,1)",0.4,0.02,14,0.04,0.13,0.2,0.24,0.21,0.18
"(9,1)",0.4,0.02,15,0.04,0.13,0.15,0.23,0.23,0.22
"(9,1)",0.4,0.02,16,0.03,0.13,0.12,0.2,0.2,0.32
"(9,1)",0.4,0.02,17,0.02,0.1,0.16,0.16,0.19,0.37
"(9,1)",0.4,0.02,18,0.02,0.09,0.15,0.16,0.14,0.44
"(9,1)",0.4,0.02,19,0.02,0.07,0.11,0.17,0.15,0.48
"(9,1)",0.4,0.02,20,0.01,0.08,0.1,0.1,0.19,0.52
"(9,1)",0.4,0.02,21,0.01,0.06,0.09,0.1,0.19,0.55
"(9,1)",0.4,0.02,22,0.01,0.04,0.1,0.08,0.15,0.62
"(9,1)",0.4,0.02,23,0.01,0.03,0.08,0.09,0.12,0.67
