theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,2)",0.4,0.02,1,0.99,0.01,0.0,0.0,0.0,0.0
"(1,2)",0.4,0.02,2,0.94,0.06,0.0,0.0,0.0,0.0
"(1,2)",0.4,0.02,3,0.79,0.21,0.0,0.0,0.0,0.0
"(1,2)",0.4,0.02,4,0.6,0.4,0.0,0.0,0.0,0.0
"(1,2)",0.4,0.02,5,0.5,0.49,0.01,0.0,0.0,0.0
"(1,2)",0.4,0.02,6,0.34,0.6,0.06,0.0,0.0,0.0
"(1,2)",0.4,0.02,7,0.24,0.59,0.16,0.01,0.0,0.0
"(1,2)",0.4,0.02,8,0.19,0.57,0.21,0.03,0.0,0.0
"(1,2)",0.4,0.02,9,0.17,0.52,0.23,0.08,0.0,0.0
"(1,2)",0.4,0.02,10,0.15,0.47,0.24,0.12,0.02,0.0
"(1,2)",0.4,0.02,11,0.12,0.4,0.29,0.14,0.05,0.0
"(1,2)",0.4,0.02,12,0.1,0.35,0.31,0.18,0.05,0.01
"(1,2)",0.4,0.02,13,0.09,0.3,0.32,0.2,0.07,0.02
"(1,2)",0.4,0.02,14,0.08,0.26,0.35,0.17,0.12,0.02
"(1,2)",0.4,0.02,15,0.06,0.24,0.27,0.27,0.13,0.03
"(1,2)",0.4,0.02,16,0.05,0.24,0.25,0.26,0.14,0.06
"(1,2)",0.4,0.02,17,0.04,0.23,0.24,0.22,0.13,0.14
"(1,2)",0.4,0.02,18,0.02,0.23,0.23,0.2,0.16,0.16
"(1,2)",0.4,0.02,19,0.02,0.21,0.2,0.2,0.2,0.17
"(1,2)",0.4,0.02,20,0.02,0.21,0.17,0.21,0.19,0.2
"(1,2)",0.4,0.02,21,0.02,0.19,0.17,0.2,0.21,0.21
"(1,2)",0.4,0.02,22,0.02,0.18,0.17,0.19,0.2,0.24
"(1,2)",0.4,0.02,23,0.02,0.17,0.14,0.19,0.17,0.31
"(1,2)",0.4,0.02,24,0.01,0.18,0.14,0.14,0.2,0.33
"(1,2)",0.4,0.02,25,0.01,0.16,0.14,0.15,0.17,0.37
"(1,2)",0.4,0.02,26,0.01,0.15,0.13,0.16,0.16,0.39
"(1,2)",0.4,0.02,27,0.01,0.15,0.11,0.18,0.12,0.43
"(1,2)",0.4,0.02,28,0.01,0.13,0.12,0.15,0.15,0.44
"(1,2)",0.4,0.02,29,0.01,0.13,0.12,0.14,0.12,0.48
"(1,2)",0.4,0.02,30,0.01,0.13,0.12,0.11,0.13,0.5
"(1,2)",0.4,0.02,31,0.01,0.13,0.12,0.11,0.07,0.56
"(1,2)",0.4,0.02,32,0.01,0.13,0.12,0.1,0.06,0.58
"(1,2)",0.4,0.02,33,0.01,0.13,0.1,0.11,0.06,0.59
"(1,2)",0.4,0.02,34,0.01,0.13,0.1,0.11,0.05,0.6
"(1,2)",0.4,0.02,35,0.01,0.13,0.1,0.11,0.05,0.6
"(1,2)",0.4,0.02,36,0.01,0.13,0.1,0.1,0.05,0.61
"(1,2)",0.4,0.02,37,0.01,0.13,0.1,0.1,0.05,0.61
"(1,2)",0.4,0.02,38,0.01,0.13,0.1,0.09,0.05,0.62
"(1,2)",0.4,0.02,39,0.01,0.12,0.1,0.1,0.04,0.63
"(1,2)",0.4,0.02,40,0.01,0.12,0.1,0.1,0.04,0.63
"(1,2)",0.4,0.02,41,0.01,0.12,0.1,0.08,0.06,0.63
"(1,2)",0.4,0.02,42,0.01,0.11,0.11,0.08,0.05,0.64
"(1,2)",0.4,0.02,43,0.01,0.11,0.1,0.07,0.05,0.66
"(1,2)",0.4,0.02,44,0.01,0.1,0.11,0.07,0.04,0.67
"(1,2)",0.4,0.02,45,0.01,0.1,0.11,0.06,0.04,0.68
"(1,2)",0.4,0.02,46,0.01,0.1,0.11,0.06,0.04,0.68
"(1,2)",0.4,0.02,47,0.01,0.1,0.1,0.06,0.04,0.69
"(1,2)",0.4,0.02,48,0.01,0.1,0.1,0.06,0.03,0.7
"(1,2)",0.4,0.02,49,0.01,0.1,0.09,0.07,0.02,0.71
"(1,2)",0.4,0.02,50,0.01,0.1,0.09,0.07,0.02,0.71
"(1,2)",0.4,0.02,51,0.01,0.09,0.1,0.06,0.03,0.71
"(1,2)",0.4,0.02,52,0.01,0.09,0.1,0.05,0.03,0.72
"(1,2)",0.4,0.02,53,0.01,0.09,0.1,0.05,0.03,0.72
"(1,2)",0.4,0.02,54,0.01,0.09,0.09,0.06,0.03,0.72
"(1,2)",0.4,0.02,55,0.01,0.09,0.09,0.05,0.04,0.72
"(1,2)",0.4,0.02,56,0.01,0.09,0.09,0.05,0.02,0.74
"(1,2)",0.4,0.02,57,0.01,0.09,0.09,0.05,0.02,0.74
"(1,2)",0.4,0.02,58,0.01,0.09,0.09,0.05,0.02,0.74
"(1,2)",0.4,0.02,59,0.01,0.09,0.09,0.05,0.02,0.74
"(1,2)",0.4,0.02,60,0.01,0.09,0.09,0.05,0.02,0.74
"(1,2)",0.4,0.02,61,0.01,0.09,0.09,0.04,0.02,0.75
"(1,2)",0.4,0.02,62,0.01,0.09,0.09,0.04,0.02,0.75
"(1,2)",0.4,0.02,63,0.01,0.09,0.09,0.04,0.02,0.75
