theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.9,0.02,1,0.76,0.24,0.0,0.0,0.0,0.0
"(2,1)",0.9,0.02,2,0.63,0.35,0.02,0.0,0.0,0.0
"(2,1)",0.9,0.02,3,0.55,0.37,0.08,0.0,0.0,0.0
"(2,1)",0.9,0.02,4,0.47,0.37,0.16,0.0,0.0,0.0
"(2,1)",0.9,0.02,5,0.35,0.46,0.15,0.04,0.0,0.0
"(2,1)",0.9,0.02,6,0.31,0.43,0.21,0.05,0.0,0.0
"(2,1)",0.9,0.02,7,0.29,0.43,0.19,0.08,0.01,0.0
"(2,1)",0.9,0.02,8,0.27,0.42,0.19,0.1,0.02,0.0
"(2,1)",0.9,0.02,9,0.24,0.39,0.21,0.14,0.02,0.0
"(2,1)",0.9,0.02,10,0.22,0.34,0.24,0.17,0.03,0.0
"(2,1)",0.9,0.02,11,0.2,0.33,0.23,0.19,0.05,0.0
"(2,1)",0.9,0.02,12,0.19,0.31,0.24,0.2,0.04,0.02
"(2,1)",0.9,0.02,13,0.18,0.3,0.26,0.16,0.08,0.02
"(2,1)",0.9,0.02,14,0.17,0.28,0.28,0.12,0.13,0.02
"(2,1)",0.9,0.02,15,0.17,0.28,0.23,0.16,0.1,0.06
"(2,1)",0.9,0.02,16,0.17,0.24,0.24,0.17,0.1,0.08
"(2,1)",0.9,0.02,17,0.16,0.24,0.25,0.12,0.13,0.1
"(2,1)",0.9,0.02,18,0.16,0.22,0.23,0.14,0.13,0.12
"(2,1)",0.9,0.02,19,0.16,0.21,0.23,0.13,0.12,0.15
"(2,1)",0.9,0.02,20,0.16,0.18,0.24,0.13,0.11,0.18
"(2,1)",0.9,0.02,21,0.15,0.17,0.22,0.16,0.09,0.21
"(2,1)",0.9,0.02,22,0.14,0.18,0.19,0.16,0.09,0.24
"(2,1)",0.9,0.02,23,0.14,0.15,0.2,0.15,0.07,0.29
"(2,1)",0.9,0.02,24,0.14,0.14,0.19,0.11,0.11,0.31
"(2,1)",0.9,0.02,25,0.14,0.12,0.21,0.1,0.12,0.31
"(2,1)",0.9,0.02,26,0.14,0.12,0.2,0.09,0.11,0.34
"(2,1)",0.9,0.02,27,0.14,0.12,0.19,0.09,0.11,0.35
"(2,1)",0.9,0.02,28,0.14,0.11,0.2,0.07,0.12,0.36
"(2,1)",0.9,0.02,29,0.14,0.11,0.18,0.08,0.07,0.42
"(2,1)",0.9,0.02,30,0.14,0.11,0.17,0.08,0.07,0.43
"(2,1)",0.9,0.02,31,0.14,0.1,0.17,0.09,0.04,0.46
"(2,1)",0.9,0.02,32,0.14,0.1,0.16,0.07,0.07,0.46
"(2,1)",0.9,0.02,33,0.14,0.1,0.15,0.07,0.06,0.48
"(2,1)",0.9,0.02,34,0.14,0.1,0.15,0.06,0.05,0.5
"(2,1)",0.9,0.02,35,0.14,0.1,0.15,0.05,0.04,0.52
"(2,1)",0.9,0.02,36,0.14,0.1,0.15,0.03,0.05,0.53
"(2,1)",0.9,0.02,37,0.14,0.1,0.14,0.04,0.04,0.54
"(2,1)",0.9,0.02,38,0.14,0.1,0.14,0.04,0.04,0.54
"(2,1)",0.9,0.02,39,0.14,0.1,0.13,0.03,0.04,0.56
"(2,1)",0.9,0.02,40,0.14,0.1,0.13,0.03,0.02,0.58
"(2,1)",0.9,0.02,41,0.14,0.1,0.13,0.02,0.02,0.59
"(2,1)",0.9,0.02,42,0.14,0.1,0.13,0.02,0.02,0.59
"(2,1)",0.9,0.02,43,0.14,0.1,0.13,0.02,0.0,0.61
"(2,1)",0.9,0.02,44,0.14,0.1,0.13,0.02,0.0,0.61
"(2,1)",0.9,0.02,45,0.14,0.1,0.13,0.02,0.0,0.61
"(2,1)",0.9,0.02,46,0.14,0.1,0.13,0.02,0.0,0.61
"(2,1)",0.9,0.02,47,0.14,0.1,0.13,0.02,0.0,0.61
"(2,1)",0.9,0.02,48,0.14,0.1,0.13,0.02,0.0,0.61
"(2,1)",0.9,0.02,49,0.14,0.09,0.14,0.02,0.0,0.61
"(2,1)",0.9,0.02,50,0.14,0.09,0.13,0.03,0.0,0.61
"(2,1)",0.9,0.02,51,0.14,0.09,0.13,0.03,0.0,0.61
"(2,1)",0.9,0.02,52,0.14,0.09,0.13,0.03,0.0,0.61
"(2,1)",0.9,0.02,53,0.14,0.09,0.13,0.03,0.0,0.61
"(2,1)",0.9,0.02,54,0.14,0.09,0.13,0.03,0.0,0.61
"(2,1)",0.9,0.02,55,0.13,0.1,0.13,0.03,0.0,0.61
"(2,1)",0.9,0.02,56,0.13,0.1,0.12,0.04,0.0,0.61
"(2,1)",0.9,0.02,57,0.13,0.1,0.11,0.05,0.0,0.61
"(2,1)",0.9,0.02,58,0.12,0.11,0.11,0.04,0.01,0.61
"(2,1)",0.9,0.02,59,0.12,0.11,0.11,0.04,0.0,0.62
"(2,1)",0.9,0.02,60,0.12,0.11,0.11,0.04,0.0,0.62
"(2,1)",0.9,0.02,61,0.12,0.11,0.11,0.04,0.0,0.62
"(2,1)",0.9,0.02,62,0.12,0.11,0.11,0.04,0.0,0.62
"(2,1)",0.9,0.02,63,0.12,0.1,0.1,0.05,0.01,0.62
"(2,1)",0.9,0.02,64,0.12,0.1,0.09,0.05,0.02,0.62
"(2,1)",0.9,0.02,65,0.12,0.1,0.09,0.05,0.02,0.62
"(2,1)",0.9,0.02,66,0.12,0.1,0.09,0.04,0.03,0.62
"(2,1)",0.9,0.02,67,0.12,0.1,0.09,0.04,0.02,0.63
"(2,1)",0.9,0.02,68,0.12,0.1,0.09,0.04,0.02,0.63
"(2,1)",0.9,0.02,69,0.12,0.1,0.09,0.04,0.01,0.64
"(2,1)",0.9,0.02,70,0.12,0.1,0.09,0.04,0.01,0.64
