theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(15,1)",0.6,0.02,1,0.52,0.48,0.0,0.0,0.0,0.0
"(15,1)",0.6,0.02,2,0.32,0.67,0.01,0.0,0.0,0.0
"(15,1)",0.6,0.02,3,0.28,0.56,0.16,0.0,0.0,0.0
"(15,1)",0.6,0.02,4,0.23,0.55,0.2,0.02,0.0,0.0
"(15,1)",0.6,0.02,5,0.16,0.59,0.17,0.08,0.0,0.0
"(15,1)",0.6,0.02,6,0.16,0.48,0.26,0.1,0.0,0.0
"(15,1)",0.6,0.02,7,0.15,0.4,0.31,0.12,0.02,0.0
"(15,1)",0.6,0.02,8,0.13,0.37,0.29,0.16,0.05,0.0
"(15,1)",0.6,0.02,9,0.12,0.31,0.34,0.17,0.05,0.01
"(15,1)",0.6,0.02,10,0.12,0.27,0.33,0.2,0.06,0.02
"(15,1)",0.6,0.02,11,0.12,0.23,0.34,0.22,0.04,0.05
"(15,1)",0.6,0.02,12,0.11,0.22,0.29,0.26,0.06,0.06
"(15,1)",0.6,0.02,13,0.08,0.21,0.28,0.28,0.09,0.06
"(15,1)",0.6,0.02,14,0.07,0.19,0.27,0.27,0.12,0.08
"(15,1)",0.6,0.02,15,0.05,0.2,0.22,0.28,0.15,0.1
"(15,1)",0.6,0.02,16,0.03,0.16,0.26,0.26,0.16,0.13
"(15,1)",0.6,0.02,17,0.03,0.14,0.26,0.18,0.21,0.18
"(15,1)",0.6,0.02,18,0.03,0.11,0.24,0.19,0.19,0.24
"(15,1)",0.6,0.02,19,0.03,0.07,0.26,0.16,0.19,0.29
"(15,1)",0.6,0.02,20,0.02,0.08,0.19,0.19,0.18,0.34
"(15,1)",0.6,0.02,21,0.02,0.06,0.17,0.2,0.16,0.39
"(15,1)",0.6,0.02,22,0.01,0.06,0.13,0.2,0.19,0.41
"(15,1)",0.6,0.02,23,0.01,0.06,0.12,0.15,0.2,0.46
"(15,1)",0.6,0.02,24,0.01,0.04,0.13,0.11,0.2,0.51
"(15,1)",0.6,0.02,25,0.01,0.04,0.1,0.1,0.19,0.56
"(15,1)",0.6,0.02,26,0.01,0.03,0.08,0.09,0.16,0.63
"(15,1)",0.6,0.02,27,0.0,0.03,0.08,0.08,0.13,0.68
"(15,1)",0.6,0.02,28,0.0,0.03,0.07,0.08,0.1,0.72
"(15,1)",0.6,0.02,29,0.0,0.02,0.08,0.03,0.12,0.75
"(15,1)",0.6,0.02,30,0.0,0.02,0.06,0.05,0.09,0.78
"(15,1)",0.6,0.02,31,0.0,0.02,0.04,0.06,0.07,0.81
"(15,1)",0.6,0.02,32,0.0,0.02,0.02,0.06,0.06,0.84
"(15,1)",0.6,0.02,33,0.0,0.0,0.03,0.06,0.04,0.87
"(15,1)",0.6,0.02,34,0.0,0.0,0.01,0.03,0.09,0.87
"(15,1)",0.6,0.02,35,0.0,0.0,0.01,0.01,0.07,0.91
"(15,1)",0.6,0.02,36,0.0,0.0,0.01,0.01,0.05,0.93
"(15,1)",0.6,0.02,37,0.0,0.0,0.01,0.01,0.03,0.95
"(15,1)",0.6,0.02,38,0.0,0.0,0.01,0.01,0.02,0.96
"(15,1)",0.6,0.02,39,0.0,0.0,0.01,0.01,0.01,0.97
"(15,1)",0.6,0.02,40,0.0,0.0,0.01,0.01,0.01,0.97
"(15,1)",0.6,0.02,41,0.0,0.0,0.01,0.0,0.02,0.97
"(15,1)",0.6,0.02,42,0.0,0.0,0.01,0.0,0.01,0.98
"(15,1)",0.6,0.02,43,0.0,0.0,0.0,0.01,0.01,0.98
"(15,1)",0.6,0.02,44,0.0,0.0,0.0,0.0,0.01,0.99
"(15,1)",0.6,0.02,45,0.0,0.0,0.0,0.0,0.01,0.99
"(15,1)",0.6,0.02,46,0.0,0.0,0.0,0.0,0.01,0.99
"(15,1)",0.6,0.02,47,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,48,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,49,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,50,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,51,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,52,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,53,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,54,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,55,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,56,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,57,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,58,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,59,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,60,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,61,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,62,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,63,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,64,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,65,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,66,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,67,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,68,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,69,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.6,0.02,70,0.0,0.0,0.0,0.0,0.0,1.0
