theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.2,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(1,1)",0.2,0.02,2,0.98,0.02,0.0,0.0,0.0,0.0
"(1,1)",0.2,0.02,3,0.96,0.04,0.0,0.0,0.0,0.0
"(1,1)",0.2,0.02,4,0.89,0.09,0.02,0.0,0.0,0.0
"(1,1)",0.2,0.02,5,0.82,0.12,0.05,0.01,0.0,0.0
"(1,1)",0.2,0.02,6,0.72,0.16,0.1,0.01,0.01,0.0
"(1,1)",0.2,0.02,7,0.64,0.18,0.14,0.03,0.01,0.0
"(1,1)",0.2,0.02,8,0.55,0.21,0.14,0.08,0.01,0.01
"(1,1)",0.2,0.02,9,0.46,0.2,0.19,0.12,0.02,0.01
"(1,1)",0.2,0.02,10,0.39,0.21,0.16,0.2,0.03,0.01
"(1,1)",0.2,0.02,11,0.29,0.25,0.14,0.23,0.07,0.02
"(1,1)",0.2,0.02,12,0.26,0.23,0.13,0.26,0.07,0.05
"(1,1)",0.2,0.02,13,0.23,0.2,0.15,0.26,0.11,0.05
"(1,1)",0.2,0.02,14,0.23,0.16,0.11,0.27,0.16,0.07
"(1,1)",0.2,0.02,15,0.22,0.15,0.12,0.23,0.15,0.13
"(1,1)",0.2,0.02,16,0.18,0.18,0.1,0.21,0.14,0.19
"(1,1)",0.2,0.02,17,0.12,0.22,0.1,0.17,0.17,0.22
"(1,1)",0.2,0.02,18,0.09,0.21,0.09,0.17,0.16,0.28
"(1,1)",0.2,0.02,19,0.08,0.19,0.08,0.14,0.19,0.32
"(1,1)",0.2,0.02,20,0.08,0.16,0.08,0.17,0.14,0.37
"(1,1)",0.2,0.02,21,0.08,0.15,0.07,0.16,0.13,0.41
"(1,1)",0.2,0.02,22,0.07,0.16,0.05,0.12,0.17,0.43
"(1,1)",0.2,0.02,23,0.07,0.16,0.04,0.1,0.14,0.49
"(1,1)",0.2,0.02,24,0.07,0.14,0.06,0.06,0.11,0.56
"(1,1)",0.2,0.02,25,0.07,0.13,0.06,0.07,0.1,0.57
"(1,1)",0.2,0.02,26,0.07,0.12,0.05,0.09,0.06,0.61
"(1,1)",0.2,0.02,27,0.07,0.11,0.05,0.08,0.06,0.63
"(1,1)",0.2,0.02,28,0.07,0.1,0.04,0.08,0.07,0.64
"(1,1)",0.2,0.02,29,0.07,0.1,0.04,0.06,0.05,0.68
"(1,1)",0.2,0.02,30,0.06,0.11,0.02,0.05,0.06,0.7
"(1,1)",0.2,0.02,31,0.06,0.1,0.02,0.04,0.08,0.7
"(1,1)",0.2,0.02,32,0.06,0.1,0.02,0.02,0.07,0.73
"(1,1)",0.2,0.02,33,0.06,0.09,0.03,0.02,0.05,0.75
"(1,1)",0.2,0.02,34,0.06,0.09,0.02,0.02,0.02,0.79
"(1,1)",0.2,0.02,35,0.06,0.08,0.03,0.01,0.02,0.8
"(1,1)",0.2,0.02,36,0.06,0.08,0.01,0.03,0.02,0.8
"(1,1)",0.2,0.02,37,0.05,0.09,0.01,0.03,0.01,0.81
"(1,1)",0.2,0.02,38,0.05,0.09,0.01,0.03,0.0,0.82
"(1,1)",0.2,0.02,39,0.05,0.08,0.02,0.03,0.0,0.82
"(1,1)",0.2,0.02,40,0.05,0.08,0.01,0.03,0.01,0.82
"(1,1)",0.2,0.02,41,0.05,0.08,0.01,0.02,0.02,0.82
"(1,1)",0.2,0.02,42,0.05,0.08,0.01,0.01,0.02,0.83
"(1,1)",0.2,0.02,43,0.05,0.08,0.01,0.0,0.03,0.83
"(1,1)",0.2,0.02,44,0.05,0.08,0.01,0.0,0.02,0.84
"(1,1)",0.2,0.02,45,0.05,0.08,0.01,0.0,0.01,0.85
"(1,1)",0.2,0.02,46,0.05,0.08,0.01,0.0,0.01,0.85
"(1,1)",0.2,0.02,47,0.05,0.08,0.01,0.0,0.01,0.85
"(1,1)",0.2,0.02,48,0.05,0.07,0.02,0.0,0.01,0.85
"(1,1)",0.2,0.02,49,0.05,0.07,0.02,0.0,0.01,0.85
"(1,1)",0.2,0.02,50,0.05,0.07,0.02,0.0,0.01,0.85
"(1,1)",0.2,0.02,51,0.05,0.07,0.02,0.0,0.01,0.85
"(1,1)",0.2,0.02,52,0.05,0.07,0.02,0.0,0.0,0.86
"(1,1)",0.2,0.02,53,0.05,0.07,0.02,0.0,0.0,0.86
"(1,1)",0.2,0.02,54,0.05,0.07,0.02,0.0,0.0,0.86
"(1,1)",0.2,0.02,55,0.05,0.07,0.02,0.0,0.0,0.86
