theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,3)",0.5,0.02,1,0.86,0.14,0.0,0.0,0.0,0.0
"(1,3)",0.5,0.02,2,0.75,0.25,0.0,0.0,0.0,0.0
"(1,3)",0.5,0.02,3,0.56,0.44,0.0,0.0,0.0,0.0
"(1,3)",0.5,0.02,4,0.41,0.59,0.0,0.0,0.0,0.0
"(1,3)",0.5,0.02,5,0.29,0.68,0.03,0.0,0.0,0.0
"(1,3)",0.5,0.02,6,0.21,0.75,0.02,0.02,0.0,0.0
"(1,3)",0.5,0.02,7,0.12,0.77,0.09,0.02,0.0,0.0
"(1,3)",0.5,0.02,8,0.09,0.75,0.12,0.04,0.0,0.0
"(1,3)",0.5,0.02,9,0.07,0.63,0.24,0.05,0.01,0.0
"(1,3)",0.5,0.02,10,0.06,0.57,0.24,0.11,0.02,0.0
"(1,3)",0.5,0.02,11,0.04,0.51,0.27,0.14,0.04,0.0
"(1,3)",0.5,0.02,12,0.02,0.48,0.25,0.2,0.05,0.0
"(1,3)",0.5,0.02,13,0.02,0.42,0.28,0.21,0.06,0.01
"(1,3)",0.5,0.02,14,0.02,0.4,0.26,0.23,0.06,0.03
"(1,3)",0.5,0.02,15,0.02,0.36,0.25,0.23,0.09,0.05
"(1,3)",0.5,0.02,16,0.02,0.34,0.26,0.22,0.07,0.09
"(1,3)",0.5,0.02,17,0.02,0.3,0.27,0.23,0.08,0.1
"(1,3)",0.5,0.02,18,0.02,0.26,0.27,0.25,0.09,0.11
"(1,3)",0.5,0.02,19,0.02,0.25,0.22,0.29,0.08,0.14
"(1,3)",0.5,0.02,20,0.02,0.24,0.19,0.28,0.13,0.14
"(1,3)",0.5,0.02,21,0.01,0.23,0.2,0.24,0.17,0.15
"(1,3)",0.5,0.02,22,0.01,0.23,0.17,0.23,0.17,0.19
"(1,3)",0.5,0.02,23,0.01,0.23,0.15,0.21,0.2,0.2
"(1,3)",0.5,0.02,24,0.01,0.23,0.11,0.24,0.19,0.22
"(1,3)",0.5,0.02,25,0.01,0.23,0.1,0.19,0.22,0.25
"(1,3)",0.5,0.02,26,0.01,0.22,0.11,0.18,0.2,0.28
"(1,3)",0.5,0.02,27,0.01,0.22,0.11,0.17,0.17,0.32
"(1,3)",0.5,0.02,28,0.01,0.22,0.11,0.15,0.18,0.33
"(1,3)",0.5,0.02,29,0.01,0.22,0.1,0.14,0.16,0.37
"(1,3)",0.5,0.02,30,0.01,0.22,0.1,0.13,0.13,0.41
"(1,3)",0.5,0.02,31,0.01,0.2,0.11,0.14,0.09,0.45
"(1,3)",0.5,0.02,32,0.01,0.2,0.11,0.13,0.08,0.47
"(1,3)",0.5,0.02,33,0.01,0.19,0.12,0.13,0.07,0.48
"(1,3)",0.5,0.02,34,0.01,0.18,0.13,0.13,0.06,0.49
"(1,3)",0.5,0.02,35,0.01,0.18,0.12,0.14,0.06,0.49
"(1,3)",0.5,0.02,36,0.01,0.17,0.13,0.13,0.06,0.5
"(1,3)",0.5,0.02,37,0.01,0.16,0.14,0.12,0.06,0.51
"(1,3)",0.5,0.02,38,0.01,0.16,0.14,0.1,0.07,0.52
"(1,3)",0.5,0.02,39,0.01,0.16,0.12,0.11,0.06,0.54
"(1,3)",0.5,0.02,40,0.01,0.16,0.12,0.11,0.06,0.54
"(1,3)",0.5,0.02,41,0.01,0.16,0.12,0.1,0.06,0.55
"(1,3)",0.5,0.02,42,0.01,0.15,0.13,0.09,0.06,0.56
"(1,3)",0.5,0.02,43,0.01,0.15,0.12,0.1,0.06,0.56
"(1,3)",0.5,0.02,44,0.01,0.15,0.12,0.1,0.05,0.57
