theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.3,0.02,1,0.98,0.02,0.0,0.0,0.0,0.0
"(3,1)",0.3,0.02,2,0.8,0.2,0.0,0.0,0.0,0.0
"(3,1)",0.3,0.02,3,0.62,0.35,0.03,0.0,0.0,0.0
"(3,1)",0.3,0.02,4,0.37,0.51,0.11,0.01,0.0,0.0
"(3,1)",0.3,0.02,5,0.24,0.5,0.2,0.06,0.0,0.0
"(3,1)",0.3,0.02,6,0.17,0.41,0.28,0.13,0.01,0.0
"(3,1)",0.3,0.02,7,0.1,0.34,0.31,0.22,0.03,0.0
"(3,1)",0.3,0.02,8,0.07,0.22,0.36,0.29,0.04,0.02
"(3,1)",0.3,0.02,9,0.07,0.16,0.3,0.35,0.1,0.02
"(3,1)",0.3,0.02,10,0.07,0.13,0.25,0.37,0.12,0.06
"(3,1)",0.3,0.02,11,0.06,0.13,0.22,0.29,0.22,0.08
"(3,1)",0.3,0.02,12,0.06,0.11,0.19,0.28,0.22,0.14
"(3,1)",0.3,0.02,13,0.06,0.1,0.16,0.24,0.26,0.18
"(3,1)",0.3,0.02,14,0.05,0.1,0.15,0.21,0.24,0.25
"(3,1)",0.3,0.02,15,0.05,0.08,0.15,0.15,0.32,0.25
"(3,1)",0.3,0.02,16,0.05,0.07,0.09,0.2,0.28,0.31
"(3,1)",0.3,0.02,17,0.05,0.07,0.06,0.19,0.23,0.4
"(3,1)",0.3,0.02,18,0.05,0.06,0.07,0.16,0.2,0.46
"(3,1)",0.3,0.02,19,0.05,0.06,0.06,0.13,0.18,0.52
"(3,1)",0.3,0.02,20,0.05,0.03,0.08,0.09,0.18,0.57
"(3,1)",0.3,0.02,21,0.04,0.04,0.07,0.08,0.16,0.61
"(3,1)",0.3,0.02,22,0.04,0.04,0.05,0.08,0.12,0.67
"(3,1)",0.3,0.02,23,0.04,0.04,0.04,0.04,0.12,0.72
"(3,1)",0.3,0.02,24,0.03,0.05,0.04,0.02,0.13,0.73
"(3,1)",0.3,0.02,25,0.03,0.05,0.03,0.02,0.12,0.75
"(3,1)",0.3,0.02,26,0.03,0.05,0.03,0.02,0.12,0.75
"(3,1)",0.3,0.02,27,0.03,0.05,0.03,0.02,0.1,0.77
"(3,1)",0.3,0.02,28,0.03,0.05,0.03,0.01,0.08,0.8
"(3,1)",0.3,0.02,29,0.03,0.05,0.03,0.01,0.03,0.85
"(3,1)",0.3,0.02,30,0.03,0.04,0.04,0.01,0.03,0.85
"(3,1)",0.3,0.02,31,0.03,0.04,0.04,0.01,0.02,0.86
"(3,1)",0.3,0.02,32,0.03,0.04,0.03,0.02,0.02,0.86
"(3,1)",0.3,0.02,33,0.03,0.04,0.03,0.02,0.01,0.87
"(3,1)",0.3,0.02,34,0.03,0.04,0.03,0.01,0.01,0.88
"(3,1)",0.3,0.02,35,0.03,0.04,0.03,0.01,0.01,0.88
"(3,1)",0.3,0.02,36,0.03,0.04,0.03,0.0,0.01,0.89
"(3,1)",0.3,0.02,37,0.03,0.04,0.03,0.0,0.0,0.9
"(3,1)",0.3,0.02,38,0.03,0.04,0.03,0.0,0.0,0.9
"(3,1)",0.3,0.02,39,0.03,0.04,0.02,0.01,0.0,0.9
"(3,1)",0.3,0.02,40,0.03,0.04,0.02,0.01,0.0,0.9
"(3,1)",0.3,0.02,41,0.03,0.03,0.03,0.0,0.01,0.9
"(3,1)",0.3,0.02,42,0.03,0.03,0.03,0.0,0.01,0.9
"(3,1)",0.3,0.02,43,0.03,0.03,0.03,0.0,0.01,0.9
"(3,1)",0.3,0.02,44,0.03,0.03,0.03,0.0,0.01,0.9
"(3,1)",0.3,0.02,45,0.03,0.03,0.03,0.0,0.01,0.9
"(3,1)",0.3,0.02,46,0.03,0.03,0.03,0.0,0.0,0.91
"(3,1)",0.3,0.02,47,0.03,0.03,0.03,0.0,0.0,0.91
"(3,1)",0.3,0.02,48,0.03,0.03,0.03,0.0,0.0,0.91
"(3,1)",0.3,0.02,49,0.03,0.03,0.02,0.01,0.0,0.91
"(3,1)",0.3,0.02,50,0.03,0.03,0.02,0.01,0.0,0.91
"(3,1)",0.3,0.02,51,0.03,0.03,0.02,0.01,0.0,0.91
"(3,1)",0.3,0.02,52,0.03,0.03,0.02,0.01,0.0,0.91
"(3,1)",0.3,0.02,53,0.03,0.03,0.02,0.0,0.01,0.91
"(3,1)",0.3,0.02,54,0.03,0.03,0.02,0.0,0.01,0.91
"(3,1)",0.3,0.02,55,0.03,0.03,0.02,0.0,0.01,0.91
"(3,1)",0.3,0.02,56,0.03,0.03,0.02,0.0,0.01,0.91
"(3,1)",0.3,0.02,57,0.03,0.03,0.02,0.0,0.01,0.91
"(3,1)",0.3,0.02,58,0.03,0.03,0.02,0.0,0.0,0.92
"(3,1)",0.3,0.02,59,0.03,0.03,0.02,0.0,0.0,0.92
"(3,1)",0.3,0.02,60,0.03,0.03,0.01,0.01,0.0,0.92
"(3,1)",0.3,0.02,61,0.03,0.03,0.01,0.01,0.0,0.92
"(3,1)",0.3,0.02,62,0.03,0.03,0.01,0.01,0.0,0.92
"(3,1)",0.3,0.02,63,0.03,0.03,0.01,0.01,0.0,0.92
"(3,1)",0.3,0.02,64,0.03,0.03,0.01,0.01,0.0,0.92
"(3,1)",0.3,0.02,65,0.03,0.03,0.01,0.01,0.0,0.92
"(3,1)",0.3,0.02,66,0.03,0.03,0.01,0.0,0.01,0.92
"(3,1)",0.3,0.02,67,0.03,0.03,0.01,0.0,0.01,0.92
"(3,1)",0.3,0.02,68,0.03,0.03,0.01,0.0,0.0,0.93
"(3,1)",0.3,0.02,69,0.03,0.03,0.01,0.0,0.0,0.93
"(3,1)",0.3,0.02,70,0.03,0.03,0.01,0.0,0.0,0.93
