theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(2,1)",0.7,0.02,1,18,5,True,0.8201754385964912
"(2,1)",0.7,0.02,2,28,5,True,0.8003414058413195
"(2,1)",0.7,0.02,3,25,5,True,0.8188882886089367
"(2,1)",0.7,0.02,4,70,1,False,0.23301622959836313
"(2,1)",0.7,0.02,5,61,5,True,0.6927460982889291
"(2,1)",0.7,0.02,6,20,5,True,0.843265503875969
"(2,1)",0.7,0.02,7,70,0,False,0.15387113121419943
"(2,1)",0.7,0.02,8,24,5,True,0.7900485660290725
"(2,1)",0.7,0.02,9,44,5,True,0.7374779295604498
"(2,1)",0.7,0.02,10,31,5,True,0.7768574695609332
"(2,1)",0.7,0.02,11,70,3,False,0.507166385185716
"(2,1)",0.7,0.02,12,23,5,True,0.7861597721122787
"(2,1)",0.7,0.02,13,66,5,True,0.7073483581390858
"(2,1)",0.7,0.02,14,34,5,True,0.8095238095238095
"(2,1)",0.7,0.02,15,22,5,True,0.7789694280078896
"(2,1)",0.7,0.02,16,44,5,True,0.7479005504605672
"(2,1)",0.7,0.02,17,39,5,True,0.837719298245614
"(2,1)",0.7,0.02,18,70,1,False,0.24661575805536007
"(2,1)",0.7,0.02,19,28,5,True,0.7604203615885086
"(2,1)",0.7,0.02,20,17,5,True,0.8398357780909406
"(2,1)",0.7,0.02,21,39,5,True,0.7567814265932766
"(2,1)",0.7,0.02,22,19,5,True,0.7664519600545191
"(2,1)",0.7,0.02,23,33,5,True,0.768595041322314
"(2,1)",0.7,0.02,24,26,5,True,0.815450643776824
"(2,1)",0.7,0.02,25,70,3,False,0.40861977899183904
"(2,1)",0.7,0.02,26,70,3,False,0.3572730815865546
"(2,1)",0.7,0.02,27,18,5,True,0.831858407079646
"(2,1)",0.7,0.02,28,19,5,True,0.7642411884418485
"(2,1)",0.7,0.02,29,11,5,True,0.8261299777600509
"(2,1)",0.7,0.02,30,14,5,True,0.8377874177565062
"(2,1)",0.7,0.02,31,15,5,True,0.8069500234686834
"(2,1)",0.7,0.02,32,70,3,False,0.34449941560216385
"(2,1)",0.7,0.02,33,25,5,True,0.7333826530962246
"(2,1)",0.7,0.02,34,70,2,False,0.3303359628128445
"(2,1)",0.7,0.02,35,70,1,False,0.23576227629939123
"(2,1)",0.7,0.02,36,28,5,True,0.8240095520493734
"(2,1)",0.7,0.02,37,41,5,True,0.7423076923076922
"(2,1)",0.7,0.02,38,50,5,True,0.7179495806585354
"(2,1)",0.7,0.02,39,51,5,True,0.7466725711722672
"(2,1)",0.7,0.02,40,16,5,True,0.8012879747087768
"(2,1)",0.7,0.02,41,70,2,False,0.3126201199329587
"(2,1)",0.7,0.02,42,16,5,True,0.8571428571428572
"(2,1)",0.7,0.02,43,31,5,True,0.8225058004640372
"(2,1)",0.7,0.02,44,11,5,True,0.8480122441274784
"(2,1)",0.7,0.02,45,70,3,False,0.45252199918589087
"(2,1)",0.7,0.02,46,23,5,True,0.7916666666666666
"(2,1)",0.7,0.02,47,18,5,True,0.7908606225306155
"(2,1)",0.7,0.02,48,26,5,True,0.7766619803173327
"(2,1)",0.7,0.02,49,21,5,True,0.8446297640850825
"(2,1)",0.7,0.02,50,14,5,True,0.8617511520737328
"(2,1)",0.7,0.02,51,70,1,False,0.24135674721920058
"(2,1)",0.7,0.02,52,70,3,False,0.46347424611093735
"(2,1)",0.7,0.02,53,38,5,True,0.8291005137433606
"(2,1)",0.7,0.02,54,29,5,True,0.8008474576271186
"(2,1)",0.7,0.02,55,18,5,True,0.8103195716230819
"(2,1)",0.7,0.02,56,55,5,True,0.6558169430268581
"(2,1)",0.7,0.02,57,33,5,True,0.7365498495008086
"(2,1)",0.7,0.02,58,19,5,True,0.8095238095238095
"(2,1)",0.7,0.02,59,53,5,True,0.796700102704886
