theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.7,0.02,1,0.51,0.49,0.0,0.0,0.0,0.0
"(4,1)",0.7,0.02,2,0.35,0.64,0.01,0.0,0.0,0.0
"(4,1)",0.7,0.02,3,0.28,0.59,0.13,0.0,0.0,0.0
"(4,1)",0.7,0.02,4,0.2,0.57,0.21,0.02,0.0,0.0
"(4,1)",0.7,0.02,5,0.18,0.5,0.27,0.05,0.0,0.0
"(4,1)",0.7,0.02,6,0.16,0.4,0.36,0.08,0.0,0.0
"(4,1)",0.7,0.02,7,0.15,0.34,0.41,0.08,0.02,0.0
"(4,1)",0.7,0.02,8,0.14,0.29,0.43,0.09,0.05,0.0
"(4,1)",0.7,0.02,9,0.14,0.25,0.44,0.11,0.05,0.01
"(4,1)",0.7,0.02,10,0.12,0.24,0.41,0.16,0.03,0.04
"(4,1)",0.7,0.02,11,0.12,0.21,0.41,0.16,0.06,0.04
"(4,1)",0.7,0.02,12,0.11,0.2,0.39,0.16,0.09,0.05
"(4,1)",0.7,0.02,13,0.1,0.15,0.36,0.23,0.11,0.05
"(4,1)",0.7,0.02,14,0.1,0.14,0.33,0.21,0.15,0.07
"(4,1)",0.7,0.02,15,0.09,0.13,0.3,0.22,0.18,0.08
"(4,1)",0.7,0.02,16,0.09,0.09,0.29,0.23,0.18,0.12
"(4,1)",0.7,0.02,17,0.09,0.09,0.25,0.24,0.16,0.17
"(4,1)",0.7,0.02,18,0.09,0.09,0.21,0.24,0.18,0.19
"(4,1)",0.7,0.02,19,0.09,0.09,0.19,0.21,0.14,0.28
"(4,1)",0.7,0.02,20,0.09,0.09,0.14,0.23,0.13,0.32
"(4,1)",0.7,0.02,21,0.09,0.07,0.13,0.2,0.15,0.36
"(4,1)",0.7,0.02,22,0.08,0.08,0.12,0.19,0.14,0.39
"(4,1)",0.7,0.02,23,0.08,0.08,0.11,0.13,0.17,0.43
"(4,1)",0.7,0.02,24,0.08,0.08,0.07,0.13,0.18,0.46
"(4,1)",0.7,0.02,25,0.07,0.08,0.07,0.12,0.16,0.5
"(4,1)",0.7,0.02,26,0.07,0.08,0.07,0.09,0.12,0.57
"(4,1)",0.7,0.02,27,0.07,0.07,0.07,0.08,0.1,0.61
"(4,1)",0.7,0.02,28,0.07,0.06,0.08,0.06,0.11,0.62
"(4,1)",0.7,0.02,29,0.07,0.06,0.07,0.05,0.11,0.64
"(4,1)",0.7,0.02,30,0.06,0.06,0.08,0.05,0.1,0.65
"(4,1)",0.7,0.02,31,0.05,0.07,0.08,0.02,0.12,0.66
"(4,1)",0.7,0.02,32,0.05,0.07,0.08,0.0,0.12,0.68
"(4,1)",0.7,0.02,33,0.05,0.07,0.07,0.01,0.09,0.71
"(4,1)",0.7,0.02,34,0.04,0.08,0.06,0.02,0.08,0.72
"(4,1)",0.7,0.02,35,0.04,0.06,0.08,0.02,0.06,0.74
"(4,1)",0.7,0.02,36,0.04,0.05,0.08,0.03,0.06,0.74
"(4,1)",0.7,0.02,37,0.03,0.06,0.07,0.04,0.03,0.77
"(4,1)",0.7,0.02,38,0.03,0.05,0.08,0.04,0.03,0.77
"(4,1)",0.7,0.02,39,0.03,0.05,0.08,0.03,0.03,0.78
"(4,1)",0.7,0.02,40,0.03,0.05,0.08,0.03,0.02,0.79
"(4,1)",0.7,0.02,41,0.03,0.05,0.07,0.01,0.05,0.79
"(4,1)",0.7,0.02,42,0.03,0.05,0.07,0.01,0.04,0.8
"(4,1)",0.7,0.02,43,0.03,0.04,0.07,0.02,0.03,0.81
"(4,1)",0.7,0.02,44,0.03,0.04,0.06,0.03,0.03,0.81
"(4,1)",0.7,0.02,45,0.03,0.04,0.06,0.03,0.03,0.81
"(4,1)",0.7,0.02,46,0.03,0.03,0.06,0.03,0.04,0.81
"(4,1)",0.7,0.02,47,0.03,0.03,0.05,0.03,0.04,0.82
