theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.2,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(9,1)",0.2,0.02,2,0.77,0.23,0.0,0.0,0.0,0.0
"(9,1)",0.2,0.02,3,0.64,0.31,0.05,0.0,0.0,0.0
"(9,1)",0.2,0.02,4,0.34,0.5,0.13,0.03,0.0,0.0
"(9,1)",0.2,0.02,5,0.2,0.44,0.27,0.09,0.0,0.0
"(9,1)",0.2,0.02,6,0.12,0.34,0.32,0.18,0.04,0.0
"(9,1)",0.2,0.02,7,0.06,0.29,0.28,0.3,0.06,0.01
"(9,1)",0.2,0.02,8,0.04,0.21,0.27,0.3,0.14,0.04
"(9,1)",0.2,0.02,9,0.03,0.18,0.19,0.38,0.14,0.08
"(9,1)",0.2,0.02,10,0.03,0.13,0.17,0.3,0.27,0.1
"(9,1)",0.2,0.02,11,0.03,0.12,0.15,0.23,0.31,0.16
"(9,1)",0.2,0.02,12,0.03,0.08,0.14,0.23,0.28,0.24
"(9,1)",0.2,0.02,13,0.03,0.06,0.13,0.23,0.24,0.31
"(9,1)",0.2,0.02,14,0.01,0.07,0.08,0.22,0.21,0.41
"(9,1)",0.2,0.02,15,0.01,0.04,0.08,0.22,0.19,0.46
"(9,1)",0.2,0.02,16,0.01,0.04,0.06,0.2,0.13,0.56
"(9,1)",0.2,0.02,17,0.01,0.02,0.06,0.18,0.13,0.6
"(9,1)",0.2,0.02,18,0.01,0.02,0.03,0.18,0.15,0.61
"(9,1)",0.2,0.02,19,0.01,0.02,0.02,0.13,0.17,0.65
"(9,1)",0.2,0.02,20,0.01,0.02,0.02,0.07,0.16,0.72
"(9,1)",0.2,0.02,21,0.01,0.02,0.01,0.07,0.11,0.78
"(9,1)",0.2,0.02,22,0.01,0.02,0.0,0.07,0.08,0.82
"(9,1)",0.2,0.02,23,0.01,0.02,0.0,0.06,0.07,0.84
"(9,1)",0.2,0.02,24,0.01,0.02,0.0,0.04,0.05,0.88
"(9,1)",0.2,0.02,25,0.01,0.02,0.0,0.04,0.04,0.89
"(9,1)",0.2,0.02,26,0.01,0.02,0.0,0.04,0.03,0.9
"(9,1)",0.2,0.02,27,0.01,0.02,0.0,0.04,0.02,0.91
"(9,1)",0.2,0.02,28,0.01,0.02,0.0,0.04,0.01,0.92
"(9,1)",0.2,0.02,29,0.0,0.03,0.0,0.04,0.01,0.92
"(9,1)",0.2,0.02,30,0.0,0.02,0.01,0.04,0.01,0.92
"(9,1)",0.2,0.02,31,0.0,0.02,0.01,0.04,0.01,0.92
"(9,1)",0.2,0.02,32,0.0,0.02,0.01,0.04,0.0,0.93
"(9,1)",0.2,0.02,33,0.0,0.02,0.0,0.05,0.0,0.93
"(9,1)",0.2,0.02,34,0.0,0.02,0.0,0.04,0.01,0.93
"(9,1)",0.2,0.02,35,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,36,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,37,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,38,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,39,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,40,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,41,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,42,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,43,0.0,0.02,0.0,0.04,0.0,0.94
"(9,1)",0.2,0.02,44,0.0,0.01,0.01,0.04,0.0,0.94
"(9,1)",0.2,0.02,45,0.0,0.01,0.01,0.04,0.0,0.94
"(9,1)",0.2,0.02,46,0.0,0.01,0.01,0.04,0.0,0.94
