theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.8,0.02,1,0.55,0.45,0.0,0.0,0.0,0.0
"(2,1)",0.8,0.02,2,0.4,0.55,0.05,0.0,0.0,0.0
"(2,1)",0.8,0.02,3,0.32,0.58,0.1,0.0,0.0,0.0
"(2,1)",0.8,0.02,4,0.28,0.54,0.18,0.0,0.0,0.0
"(2,1)",0.8,0.02,5,0.25,0.46,0.29,0.0,0.0,0.0
"(2,1)",0.8,0.02,6,0.19,0.44,0.33,0.04,0.0,0.0
"(2,1)",0.8,0.02,7,0.17,0.41,0.35,0.07,0.0,0.0
"(2,1)",0.8,0.02,8,0.13,0.39,0.36,0.12,0.0,0.0
"(2,1)",0.8,0.02,9,0.13,0.33,0.37,0.15,0.02,0.0
"(2,1)",0.8,0.02,10,0.12,0.32,0.37,0.14,0.05,0.0
"(2,1)",0.8,0.02,11,0.12,0.24,0.41,0.18,0.05,0.0
"(2,1)",0.8,0.02,12,0.11,0.25,0.33,0.22,0.09,0.0
"(2,1)",0.8,0.02,13,0.1,0.22,0.34,0.22,0.1,0.02
"(2,1)",0.8,0.02,14,0.09,0.22,0.31,0.24,0.11,0.03
"(2,1)",0.8,0.02,15,0.09,0.2,0.31,0.21,0.13,0.06
"(2,1)",0.8,0.02,16,0.09,0.17,0.3,0.23,0.13,0.08
"(2,1)",0.8,0.02,17,0.09,0.17,0.28,0.21,0.14,0.11
"(2,1)",0.8,0.02,18,0.09,0.17,0.27,0.19,0.15,0.13
"(2,1)",0.8,0.02,19,0.09,0.17,0.27,0.15,0.18,0.14
"(2,1)",0.8,0.02,20,0.08,0.18,0.22,0.14,0.19,0.19
"(2,1)",0.8,0.02,21,0.07,0.19,0.21,0.15,0.14,0.24
"(2,1)",0.8,0.02,22,0.07,0.19,0.2,0.13,0.12,0.29
"(2,1)",0.8,0.02,23,0.07,0.19,0.2,0.11,0.09,0.34
"(2,1)",0.8,0.02,24,0.07,0.19,0.16,0.14,0.1,0.34
"(2,1)",0.8,0.02,25,0.07,0.19,0.16,0.13,0.07,0.38
"(2,1)",0.8,0.02,26,0.07,0.18,0.16,0.12,0.08,0.39
"(2,1)",0.8,0.02,27,0.07,0.18,0.13,0.13,0.07,0.42
"(2,1)",0.8,0.02,28,0.07,0.18,0.12,0.12,0.09,0.42
"(2,1)",0.8,0.02,29,0.07,0.17,0.13,0.11,0.08,0.44
"(2,1)",0.8,0.02,30,0.07,0.17,0.13,0.1,0.06,0.47
"(2,1)",0.8,0.02,31,0.07,0.17,0.13,0.07,0.08,0.48
"(2,1)",0.8,0.02,32,0.07,0.17,0.13,0.06,0.08,0.49
"(2,1)",0.8,0.02,33,0.07,0.17,0.12,0.07,0.05,0.52
"(2,1)",0.8,0.02,34,0.07,0.17,0.12,0.06,0.03,0.55
"(2,1)",0.8,0.02,35,0.07,0.17,0.11,0.07,0.02,0.56
"(2,1)",0.8,0.02,36,0.07,0.17,0.11,0.07,0.01,0.57
"(2,1)",0.8,0.02,37,0.07,0.17,0.11,0.07,0.01,0.57
"(2,1)",0.8,0.02,38,0.07,0.17,0.11,0.06,0.02,0.57
"(2,1)",0.8,0.02,39,0.07,0.17,0.1,0.07,0.02,0.57
"(2,1)",0.8,0.02,40,0.07,0.17,0.08,0.08,0.02,0.58
"(2,1)",0.8,0.02,41,0.07,0.17,0.08,0.07,0.03,0.58
"(2,1)",0.8,0.02,42,0.07,0.17,0.08,0.07,0.03,0.58
"(2,1)",0.8,0.02,43,0.07,0.16,0.09,0.07,0.03,0.58
"(2,1)",0.8,0.02,44,0.07,0.16,0.09,0.05,0.04,0.59
"(2,1)",0.8,0.02,45,0.07,0.15,0.1,0.05,0.02,0.61
"(2,1)",0.8,0.02,46,0.07,0.14,0.11,0.04,0.02,0.62
"(2,1)",0.8,0.02,47,0.07,0.14,0.09,0.06,0.02,0.62
"(2,1)",0.8,0.02,48,0.07,0.14,0.09,0.06,0.01,0.63
"(2,1)",0.8,0.02,49,0.07,0.14,0.09,0.06,0.0,0.64
"(2,1)",0.8,0.02,50,0.07,0.14,0.09,0.06,0.0,0.64
"(2,1)",0.8,0.02,51,0.07,0.14,0.09,0.06,0.0,0.64
"(2,1)",0.8,0.02,52,0.07,0.14,0.09,0.05,0.01,0.64
"(2,1)",0.8,0.02,53,0.07,0.13,0.1,0.05,0.01,0.64
"(2,1)",0.8,0.02,54,0.07,0.13,0.1,0.05,0.01,0.64
"(2,1)",0.8,0.02,55,0.07,0.13,0.1,0.05,0.01,0.64
"(2,1)",0.8,0.02,56,0.07,0.13,0.1,0.05,0.01,0.64
"(2,1)",0.8,0.02,57,0.07,0.13,0.1,0.05,0.01,0.64
"(2,1)",0.8,0.02,58,0.07,0.13,0.1,0.05,0.01,0.64
"(2,1)",0.8,0.02,59,0.07,0.13,0.1,0.05,0.0,0.65
"(2,1)",0.8,0.02,60,0.07,0.13,0.1,0.05,0.0,0.65
"(2,1)",0.8,0.02,61,0.07,0.13,0.1,0.05,0.0,0.65
"(2,1)",0.8,0.02,62,0.07,0.13,0.1,0.05,0.0,0.65
"(2,1)",0.8,0.02,63,0.07,0.13,0.1,0.05,0.0,0.65
"(2,1)",0.8,0.02,64,0.07,0.13,0.09,0.06,0.0,0.65
"(2,1)",0.8,0.02,65,0.07,0.13,0.09,0.06,0.0,0.65
"(2,1)",0.8,0.02,66,0.07,0.13,0.09,0.06,0.0,0.65
"(2,1)",0.8,0.02,67,0.07,0.13,0.09,0.06,0.0,0.65
"(2,1)",0.8,0.02,68,0.07,0.13,0.09,0.06,0.0,0.65
"(2,1)",0.8,0.02,69,0.07,0.13,0.09,0.06,0.0,0.65
"(2,1)",0.8,0.02,70,0.07,0.13,0.09,0.06,0.0,0.65
