theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.8,0.02,1,0.57,0.43,0.0,0.0,0.0,0.0
"(1,1)",0.8,0.02,2,0.41,0.54,0.05,0.0,0.0,0.0
"(1,1)",0.8,0.02,3,0.32,0.61,0.06,0.01,0.0,0.0
"(1,1)",0.8,0.02,4,0.28,0.53,0.17,0.02,0.0,0.0
"(1,1)",0.8,0.02,5,0.26,0.47,0.25,0.02,0.0,0.0
"(1,1)",0.8,0.02,6,0.22,0.39,0.34,0.05,0.0,0.0
"(1,1)",0.8,0.02,7,0.2,0.35,0.38,0.06,0.01,0.0
"(1,1)",0.8,0.02,8,0.19,0.31,0.38,0.1,0.02,0.0
"(1,1)",0.8,0.02,9,0.17,0.28,0.38,0.13,0.04,0.0
"(1,1)",0.8,0.02,10,0.15,0.26,0.37,0.17,0.04,0.01
"(1,1)",0.8,0.02,11,0.12,0.29,0.32,0.21,0.04,0.02
"(1,1)",0.8,0.02,12,0.11,0.27,0.31,0.22,0.06,0.03
"(1,1)",0.8,0.02,13,0.1,0.23,0.31,0.23,0.09,0.04
"(1,1)",0.8,0.02,14,0.1,0.2,0.3,0.23,0.11,0.06
"(1,1)",0.8,0.02,15,0.09,0.19,0.27,0.24,0.13,0.08
"(1,1)",0.8,0.02,16,0.09,0.18,0.27,0.23,0.12,0.11
"(1,1)",0.8,0.02,17,0.09,0.16,0.26,0.23,0.14,0.12
"(1,1)",0.8,0.02,18,0.09,0.16,0.25,0.23,0.13,0.14
"(1,1)",0.8,0.02,19,0.09,0.16,0.24,0.23,0.11,0.17
"(1,1)",0.8,0.02,20,0.09,0.15,0.24,0.2,0.14,0.18
"(1,1)",0.8,0.02,21,0.09,0.14,0.23,0.19,0.15,0.2
"(1,1)",0.8,0.02,22,0.09,0.14,0.22,0.19,0.13,0.23
"(1,1)",0.8,0.02,23,0.09,0.13,0.19,0.21,0.08,0.3
"(1,1)",0.8,0.02,24,0.09,0.13,0.18,0.2,0.1,0.3
"(1,1)",0.8,0.02,25,0.09,0.13,0.17,0.19,0.1,0.32
"(1,1)",0.8,0.02,26,0.09,0.13,0.17,0.18,0.08,0.35
"(1,1)",0.8,0.02,27,0.09,0.12,0.18,0.17,0.08,0.36
"(1,1)",0.8,0.02,28,0.09,0.12,0.18,0.16,0.08,0.37
"(1,1)",0.8,0.02,29,0.09,0.12,0.16,0.16,0.07,0.4
"(1,1)",0.8,0.02,30,0.09,0.12,0.16,0.15,0.06,0.42
"(1,1)",0.8,0.02,31,0.08,0.12,0.16,0.14,0.06,0.44
"(1,1)",0.8,0.02,32,0.07,0.12,0.17,0.13,0.06,0.45
"(1,1)",0.8,0.02,33,0.07,0.12,0.16,0.14,0.06,0.45
"(1,1)",0.8,0.02,34,0.07,0.11,0.17,0.13,0.06,0.46
"(1,1)",0.8,0.02,35,0.07,0.11,0.17,0.11,0.07,0.47
"(1,1)",0.8,0.02,36,0.07,0.11,0.16,0.1,0.09,0.47
"(1,1)",0.8,0.02,37,0.07,0.11,0.15,0.1,0.07,0.5
"(1,1)",0.8,0.02,38,0.07,0.11,0.15,0.09,0.07,0.51
"(1,1)",0.8,0.02,39,0.07,0.1,0.14,0.11,0.06,0.52
"(1,1)",0.8,0.02,40,0.07,0.1,0.14,0.11,0.04,0.54
"(1,1)",0.8,0.02,41,0.07,0.1,0.14,0.11,0.03,0.55
"(1,1)",0.8,0.02,42,0.07,0.1,0.14,0.11,0.03,0.55
"(1,1)",0.8,0.02,43,0.07,0.1,0.14,0.1,0.04,0.55
"(1,1)",0.8,0.02,44,0.07,0.1,0.13,0.11,0.03,0.56
"(1,1)",0.8,0.02,45,0.07,0.1,0.13,0.1,0.04,0.56
"(1,1)",0.8,0.02,46,0.06,0.11,0.12,0.11,0.02,0.58
"(1,1)",0.8,0.02,47,0.06,0.11,0.12,0.11,0.02,0.58
"(1,1)",0.8,0.02,48,0.06,0.1,0.12,0.11,0.03,0.58
"(1,1)",0.8,0.02,49,0.06,0.09,0.13,0.11,0.02,0.59
"(1,1)",0.8,0.02,50,0.06,0.09,0.13,0.11,0.0,0.61
"(1,1)",0.8,0.02,51,0.06,0.09,0.13,0.1,0.01,0.61
"(1,1)",0.8,0.02,52,0.06,0.08,0.14,0.1,0.01,0.61
"(1,1)",0.8,0.02,53,0.06,0.07,0.15,0.1,0.01,0.61
"(1,1)",0.8,0.02,54,0.06,0.07,0.15,0.1,0.01,0.61
"(1,1)",0.8,0.02,55,0.06,0.07,0.15,0.1,0.01,0.61
"(1,1)",0.8,0.02,56,0.06,0.07,0.15,0.1,0.01,0.61
"(1,1)",0.8,0.02,57,0.06,0.07,0.15,0.08,0.03,0.61
"(1,1)",0.8,0.02,58,0.06,0.06,0.15,0.09,0.03,0.61
"(1,1)",0.8,0.02,59,0.06,0.06,0.14,0.1,0.02,0.62
"(1,1)",0.8,0.02,60,0.06,0.06,0.14,0.09,0.02,0.63
"(1,1)",0.8,0.02,61,0.06,0.05,0.14,0.09,0.03,0.63
"(1,1)",0.8,0.02,62,0.06,0.05,0.14,0.09,0.03,0.63
"(1,1)",0.8,0.02,63,0.06,0.05,0.14,0.09,0.02,0.64
"(1,1)",0.8,0.02,64,0.06,0.05,0.13,0.09,0.02,0.65
"(1,1)",0.8,0.02,65,0.06,0.05,0.12,0.1,0.02,0.65
"(1,1)",0.8,0.02,66,0.06,0.05,0.12,0.1,0.01,0.66
"(1,1)",0.8,0.02,67,0.06,0.05,0.12,0.09,0.02,0.66
"(1,1)",0.8,0.02,68,0.06,0.05,0.12,0.09,0.01,0.67
"(1,1)",0.8,0.02,69,0.06,0.05,0.11,0.1,0.01,0.67
"(1,1)",0.8,0.02,70,0.06,0.05,0.11,0.09,0.02,0.67
