theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.4,0.02,1,0.92,0.08,0.0,0.0,0.0,0.0
"(4,1)",0.4,0.02,2,0.42,0.58,0.0,0.0,0.0,0.0
"(4,1)",0.4,0.02,3,0.27,0.66,0.07,0.0,0.0,0.0
"(4,1)",0.4,0.02,4,0.2,0.51,0.26,0.03,0.0,0.0
"(4,1)",0.4,0.02,5,0.16,0.41,0.28,0.15,0.0,0.0
"(4,1)",0.4,0.02,6,0.14,0.37,0.24,0.22,0.03,0.0
"(4,1)",0.4,0.02,7,0.09,0.33,0.28,0.21,0.09,0.0
"(4,1)",0.4,0.02,8,0.08,0.28,0.26,0.28,0.09,0.01
"(4,1)",0.4,0.02,9,0.07,0.24,0.21,0.32,0.13,0.03
"(4,1)",0.4,0.02,10,0.07,0.23,0.17,0.32,0.14,0.07
"(4,1)",0.4,0.02,11,0.07,0.22,0.15,0.29,0.18,0.09
"(4,1)",0.4,0.02,12,0.07,0.19,0.18,0.23,0.23,0.1
"(4,1)",0.4,0.02,13,0.07,0.16,0.19,0.22,0.23,0.13
"(4,1)",0.4,0.02,14,0.07,0.14,0.19,0.2,0.2,0.2
"(4,1)",0.4,0.02,15,0.06,0.13,0.19,0.19,0.19,0.24
"(4,1)",0.4,0.02,16,0.06,0.13,0.14,0.22,0.11,0.34
"(4,1)",0.4,0.02,17,0.05,0.11,0.14,0.19,0.16,0.35
"(4,1)",0.4,0.02,18,0.05,0.11,0.14,0.12,0.18,0.4
"(4,1)",0.4,0.02,19,0.05,0.11,0.13,0.09,0.16,0.46
"(4,1)",0.4,0.02,20,0.05,0.1,0.14,0.07,0.16,0.48
"(4,1)",0.4,0.02,21,0.05,0.1,0.13,0.07,0.14,0.51
"(4,1)",0.4,0.02,22,0.05,0.09,0.11,0.08,0.15,0.52
"(4,1)",0.4,0.02,23,0.05,0.09,0.08,0.09,0.1,0.59
"(4,1)",0.4,0.02,24,0.05,0.08,0.08,0.09,0.07,0.63
"(4,1)",0.4,0.02,25,0.05,0.08,0.08,0.08,0.06,0.65
"(4,1)",0.4,0.02,26,0.05,0.07,0.07,0.09,0.05,0.67
"(4,1)",0.4,0.02,27,0.05,0.06,0.08,0.07,0.06,0.68
"(4,1)",0.4,0.02,28,0.05,0.06,0.07,0.06,0.08,0.68
"(4,1)",0.4,0.02,29,0.05,0.06,0.06,0.05,0.06,0.72
"(4,1)",0.4,0.02,30,0.05,0.05,0.07,0.05,0.04,0.74
"(4,1)",0.4,0.02,31,0.05,0.05,0.06,0.05,0.03,0.76
"(4,1)",0.4,0.02,32,0.05,0.05,0.06,0.03,0.05,0.76
"(4,1)",0.4,0.02,33,0.05,0.05,0.04,0.04,0.04,0.78
"(4,1)",0.4,0.02,34,0.05,0.05,0.04,0.04,0.03,0.79
"(4,1)",0.4,0.02,35,0.05,0.05,0.04,0.03,0.03,0.8
"(4,1)",0.4,0.02,36,0.05,0.05,0.04,0.02,0.04,0.8
"(4,1)",0.4,0.02,37,0.05,0.05,0.04,0.02,0.02,0.82
"(4,1)",0.4,0.02,38,0.05,0.05,0.04,0.02,0.02,0.82
"(4,1)",0.4,0.02,39,0.05,0.05,0.03,0.03,0.02,0.82
"(4,1)",0.4,0.02,40,0.05,0.05,0.02,0.04,0.02,0.82
"(4,1)",0.4,0.02,41,0.05,0.05,0.02,0.03,0.02,0.83
