theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.4,0.02,1,20,5,True,0.9246560067795099
"(15,1)",0.4,0.02,2,34,5,True,0.9344
"(15,1)",0.4,0.02,3,18,5,True,0.9476268412438625
"(15,1)",0.4,0.02,4,24,5,True,0.9202551834130781
"(15,1)",0.4,0.02,5,18,5,True,0.9339482296935436
"(15,1)",0.4,0.02,6,25,5,True,0.9155831134396674
"(15,1)",0.4,0.02,7,14,5,True,0.935275080906149
"(15,1)",0.4,0.02,8,20,5,True,0.9490131578947367
"(15,1)",0.4,0.02,9,24,5,True,0.9478716437459069
"(15,1)",0.4,0.02,10,15,5,True,0.9457565908270134
"(15,1)",0.4,0.02,11,31,5,True,0.9244918426423059
"(15,1)",0.4,0.02,12,16,5,True,0.9487223754547784
"(15,1)",0.4,0.02,13,26,5,True,0.9191759112519811
"(15,1)",0.4,0.02,14,30,5,True,0.9339774557165861
"(15,1)",0.4,0.02,15,29,5,True,0.9414634146341464
"(15,1)",0.4,0.02,16,10,5,True,0.9477841151860966
"(15,1)",0.4,0.02,17,16,5,True,0.9416890213054173
"(15,1)",0.4,0.02,18,21,5,True,0.9479674796747968
"(15,1)",0.4,0.02,19,39,5,True,0.9066190085172842
"(15,1)",0.4,0.02,20,28,5,True,0.9185601748554255
"(15,1)",0.4,0.02,21,16,5,True,0.9505766062602965
"(15,1)",0.4,0.02,22,20,5,True,0.9523655232337169
"(15,1)",0.4,0.02,23,28,5,True,0.9314800225098481
"(15,1)",0.4,0.02,24,27,5,True,0.9206349206349206
"(15,1)",0.4,0.02,25,28,5,True,0.9402047570890083
"(15,1)",0.4,0.02,26,9,5,True,0.9472037796436629
"(15,1)",0.4,0.02,27,28,5,True,0.9203821656050954
"(15,1)",0.4,0.02,28,21,5,True,0.9380778449948636
"(15,1)",0.4,0.02,29,36,5,True,0.9177215189873418
"(15,1)",0.4,0.02,30,20,5,True,0.9477124183006536
"(15,1)",0.4,0.02,31,24,5,True,0.9189270310696936
"(15,1)",0.4,0.02,32,11,5,True,0.9492596392087034
"(15,1)",0.4,0.02,33,8,5,True,0.948406662283969
"(15,1)",0.4,0.02,34,21,5,True,0.9118554781035493
"(15,1)",0.4,0.02,35,33,5,True,0.9161649334063127
"(15,1)",0.4,0.02,36,13,5,True,0.9507389162561576
"(15,1)",0.4,0.02,37,26,5,True,0.9345457848601442
"(15,1)",0.4,0.02,38,20,5,True,0.93177349004908
"(15,1)",0.4,0.02,39,25,5,True,0.9126984126984128
"(15,1)",0.4,0.02,40,10,5,True,0.9496722211794476
"(15,1)",0.4,0.02,41,32,5,True,0.9312
"(15,1)",0.4,0.02,42,15,5,True,0.9429037520391517
"(15,1)",0.4,0.02,43,29,5,True,0.9458631002450343
"(15,1)",0.4,0.02,44,35,5,True,0.9238086087624903
"(15,1)",0.4,0.02,45,23,5,True,0.9505766062602965
"(15,1)",0.4,0.02,46,20,5,True,0.9480949019177679
"(15,1)",0.4,0.02,47,14,5,True,0.948438194523381
"(15,1)",0.4,0.02,48,27,5,True,0.9371883474761613
"(15,1)",0.4,0.02,49,26,5,True,0.9497788796569285
"(15,1)",0.4,0.02,50,35,5,True,0.9248
"(15,1)",0.4,0.02,51,19,5,True,0.9369922968051548
"(15,1)",0.4,0.02,52,32,5,True,0.928072634321631
"(15,1)",0.4,0.02,53,16,5,True,0.9491803278688524
"(15,1)",0.4,0.02,54,12,5,True,0.9471243736444543
"(15,1)",0.4,0.02,55,14,5,True,0.9433518118815051
"(15,1)",0.4,0.02,56,17,5,True,0.941747572815534
"(15,1)",0.4,0.02,57,27,5,True,0.9448946515397083
"(15,1)",0.4,0.02,58,21,5,True,0.9295996805430768
"(15,1)",0.4,0.02,59,23,5,True,0.9445350734094616
"(15,1)",0.4,0.02,60,17,5,True,0.9490968801313628
"(15,1)",0.4,0.02,61,22,5,True,0.9179144968867656
"(15,1)",0.4,0.02,62,22,5,True,0.9477451221994836
"(15,1)",0.4,0.02,63,26,5,True,0.9342838817899255
"(15,1)",0.4,0.02,64,15,5,True,0.9178807947019868
"(15,1)",0.4,0.02,65,32,5,True,0.9214822482938425
"(15,1)",0.4,0.02,66,20,5,True,0.9374831871738312
"(15,1)",0.4,0.02,67,20,5,True,0.9339774557165861
"(15,1)",0.4,0.02,68,34,5,True,0.9242040104046623
"(15,1)",0.4,0.02,69,18,5,True,0.9504132231404959
"(15,1)",0.4,0.02,70,29,5,True,0.9231720702465384
"(15,1)",0.4,0.02,71,28,5,True,0.9281993311666903
"(15,1)",0.4,0.02,72,23,5,True,0.9351637696147299
"(15,1)",0.4,0.02,73,32,5,True,0.9411491614148474
"(15,1)",0.4,0.02,74,25,5,True,0.9415584415584416
"(15,1)",0.4,0.02,75,21,5,True,0.937941857583917
"(15,1)",0.4,0.02,76,8,5,True,0.9486964084057249
"(15,1)",0.4,0.02,77,22,5,True,0.9378367500177571
"(15,1)",0.4,0.02,78,19,5,True,0.949319298561962
"(15,1)",0.4,0.02,79,22,5,True,0.9174603174603174
"(15,1)",0.4,0.02,80,37,5,True,0.9355877616747182
"(15,1)",0.4,0.02,81,27,5,True,0.9385113268608415
"(15,1)",0.4,0.02,82,17,5,True,0.9494349806038118
"(15,1)",0.4,0.02,83,16,5,True,0.9504950495049505
"(15,1)",0.4,0.02,84,14,5,True,0.9490131578947367
"(15,1)",0.4,0.02,85,26,5,True,0.9419354838709678
"(15,1)",0.4,0.02,86,21,5,True,0.9184551239850779
"(15,1)",0.4,0.02,87,11,5,True,0.949230649066625
"(15,1)",0.4,0.02,88,23,5,True,0.9436129504500373
"(15,1)",0.4,0.02,89,23,5,True,0.9474548440065682
"(15,1)",0.4,0.02,90,40,5,True,0.9161392405063291
"(15,1)",0.4,0.02,91,21,5,True,0.9476268412438625
"(15,1)",0.4,0.02,92,23,5,True,0.9415584415584416
"(15,1)",0.4,0.02,93,20,5,True,0.9506578947368421
"(15,1)",0.4,0.02,94,25,5,True,0.9421221864951769
"(15,1)",0.4,0.02,95,27,5,True,0.9328000000000001
"(15,1)",0.4,0.02,96,25,5,True,0.938886416853285
"(15,1)",0.4,0.02,97,11,5,True,0.9498200679519913
"(15,1)",0.4,0.02,98,23,5,True,0.9434746201718719
"(15,1)",0.4,0.02,99,15,5,True,0.9301587301587301
"(15,1)",0.4,0.02,100,32,5,True,0.923886390714478
