theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(19,1)",0.4,0.02,1,0.81,0.19,0.0,0.0,0.0,0.0
"(19,1)",0.4,0.02,2,0.48,0.52,0.0,0.0,0.0,0.0
"(19,1)",0.4,0.02,3,0.31,0.5,0.19,0.0,0.0,0.0
"(19,1)",0.4,0.02,4,0.23,0.51,0.22,0.04,0.0,0.0
"(19,1)",0.4,0.02,5,0.16,0.45,0.33,0.06,0.0,0.0
"(19,1)",0.4,0.02,6,0.15,0.38,0.35,0.12,0.0,0.0
"(19,1)",0.4,0.02,7,0.11,0.34,0.38,0.15,0.02,0.0
"(19,1)",0.4,0.02,8,0.09,0.32,0.29,0.26,0.04,0.0
"(19,1)",0.4,0.02,9,0.08,0.29,0.26,0.3,0.06,0.01
"(19,1)",0.4,0.02,10,0.07,0.24,0.27,0.32,0.09,0.01
"(19,1)",0.4,0.02,11,0.04,0.25,0.26,0.3,0.11,0.04
"(19,1)",0.4,0.02,12,0.04,0.22,0.24,0.27,0.19,0.04
"(19,1)",0.4,0.02,13,0.03,0.21,0.21,0.27,0.17,0.11
"(19,1)",0.4,0.02,14,0.03,0.19,0.18,0.24,0.21,0.15
"(19,1)",0.4,0.02,15,0.02,0.16,0.19,0.2,0.23,0.2
"(19,1)",0.4,0.02,16,0.01,0.14,0.16,0.23,0.21,0.25
"(19,1)",0.4,0.02,17,0.01,0.09,0.18,0.22,0.21,0.29
"(19,1)",0.4,0.02,18,0.0,0.07,0.14,0.23,0.22,0.34
"(19,1)",0.4,0.02,19,0.0,0.06,0.11,0.21,0.22,0.4
"(19,1)",0.4,0.02,20,0.0,0.05,0.09,0.19,0.21,0.46
"(19,1)",0.4,0.02,21,0.0,0.05,0.08,0.17,0.15,0.55
"(19,1)",0.4,0.02,22,0.0,0.05,0.07,0.14,0.12,0.62
"(19,1)",0.4,0.02,23,0.0,0.04,0.06,0.1,0.16,0.64
"(19,1)",0.4,0.02,24,0.0,0.03,0.05,0.07,0.19,0.66
"(19,1)",0.4,0.02,25,0.0,0.03,0.04,0.03,0.16,0.74
"(19,1)",0.4,0.02,26,0.0,0.03,0.03,0.02,0.15,0.77
"(19,1)",0.4,0.02,27,0.0,0.02,0.03,0.02,0.15,0.78
"(19,1)",0.4,0.02,28,0.0,0.01,0.02,0.04,0.09,0.84
"(19,1)",0.4,0.02,29,0.0,0.01,0.01,0.02,0.08,0.88
"(19,1)",0.4,0.02,30,0.0,0.01,0.01,0.02,0.05,0.91
"(19,1)",0.4,0.02,31,0.0,0.01,0.0,0.02,0.05,0.92
"(19,1)",0.4,0.02,32,0.0,0.01,0.0,0.02,0.03,0.94
"(19,1)",0.4,0.02,33,0.0,0.01,0.0,0.0,0.04,0.95
"(19,1)",0.4,0.02,34,0.0,0.01,0.0,0.0,0.03,0.96
"(19,1)",0.4,0.02,35,0.0,0.0,0.01,0.0,0.02,0.97
"(19,1)",0.4,0.02,36,0.0,0.0,0.01,0.0,0.02,0.97
"(19,1)",0.4,0.02,37,0.0,0.0,0.0,0.01,0.02,0.97
"(19,1)",0.4,0.02,38,0.0,0.0,0.0,0.0,0.02,0.98
"(19,1)",0.4,0.02,39,0.0,0.0,0.0,0.0,0.02,0.98
"(19,1)",0.4,0.02,40,0.0,0.0,0.0,0.0,0.02,0.98
"(19,1)",0.4,0.02,41,0.0,0.0,0.0,0.0,0.02,0.98
"(19,1)",0.4,0.02,42,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,43,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,44,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,45,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,46,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,47,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,48,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,49,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,50,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,51,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,52,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,53,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,54,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,55,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,56,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,57,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,58,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,59,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,60,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,61,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,62,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,63,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,64,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,65,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,66,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,67,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,68,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,69,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.4,0.02,70,0.0,0.0,0.0,0.0,0.01,0.99
