theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.6,0.02,1,0.64,0.36,0.0,0.0,0.0,0.0
"(3,1)",0.6,0.02,2,0.27,0.72,0.01,0.0,0.0,0.0
"(3,1)",0.6,0.02,3,0.21,0.63,0.16,0.0,0.0,0.0
"(3,1)",0.6,0.02,4,0.17,0.51,0.3,0.02,0.0,0.0
"(3,1)",0.6,0.02,5,0.14,0.45,0.34,0.07,0.0,0.0
"(3,1)",0.6,0.02,6,0.12,0.43,0.33,0.11,0.01,0.0
"(3,1)",0.6,0.02,7,0.11,0.35,0.37,0.15,0.01,0.01
"(3,1)",0.6,0.02,8,0.11,0.33,0.38,0.14,0.03,0.01
"(3,1)",0.6,0.02,9,0.09,0.3,0.39,0.17,0.04,0.01
"(3,1)",0.6,0.02,10,0.07,0.28,0.38,0.17,0.07,0.03
"(3,1)",0.6,0.02,11,0.07,0.23,0.42,0.18,0.07,0.03
"(3,1)",0.6,0.02,12,0.07,0.19,0.42,0.21,0.07,0.04
"(3,1)",0.6,0.02,13,0.06,0.17,0.41,0.22,0.09,0.05
"(3,1)",0.6,0.02,14,0.06,0.16,0.34,0.26,0.11,0.07
"(3,1)",0.6,0.02,15,0.06,0.13,0.32,0.27,0.11,0.11
"(3,1)",0.6,0.02,16,0.06,0.13,0.25,0.3,0.14,0.12
"(3,1)",0.6,0.02,17,0.05,0.12,0.25,0.29,0.15,0.14
"(3,1)",0.6,0.02,18,0.04,0.13,0.22,0.27,0.17,0.17
"(3,1)",0.6,0.02,19,0.04,0.13,0.16,0.27,0.21,0.19
"(3,1)",0.6,0.02,20,0.04,0.13,0.13,0.23,0.24,0.23
"(3,1)",0.6,0.02,21,0.04,0.12,0.14,0.22,0.19,0.29
"(3,1)",0.6,0.02,22,0.04,0.12,0.14,0.17,0.18,0.35
"(3,1)",0.6,0.02,23,0.04,0.12,0.13,0.14,0.15,0.42
"(3,1)",0.6,0.02,24,0.04,0.12,0.13,0.14,0.1,0.47
"(3,1)",0.6,0.02,25,0.04,0.12,0.13,0.1,0.13,0.48
"(3,1)",0.6,0.02,26,0.04,0.11,0.14,0.08,0.12,0.51
"(3,1)",0.6,0.02,27,0.04,0.11,0.13,0.09,0.1,0.53
"(3,1)",0.6,0.02,28,0.04,0.11,0.13,0.07,0.08,0.57
"(3,1)",0.6,0.02,29,0.04,0.1,0.14,0.06,0.07,0.59
"(3,1)",0.6,0.02,30,0.04,0.1,0.13,0.07,0.05,0.61
"(3,1)",0.6,0.02,31,0.04,0.1,0.12,0.07,0.04,0.63
"(3,1)",0.6,0.02,32,0.03,0.11,0.12,0.06,0.05,0.63
"(3,1)",0.6,0.02,33,0.03,0.1,0.11,0.08,0.04,0.64
"(3,1)",0.6,0.02,34,0.02,0.11,0.1,0.09,0.02,0.66
"(3,1)",0.6,0.02,35,0.02,0.11,0.09,0.07,0.04,0.67
"(3,1)",0.6,0.02,36,0.02,0.11,0.09,0.06,0.05,0.67
"(3,1)",0.6,0.02,37,0.02,0.11,0.08,0.06,0.06,0.67
"(3,1)",0.6,0.02,38,0.02,0.11,0.07,0.06,0.05,0.69
"(3,1)",0.6,0.02,39,0.02,0.1,0.08,0.05,0.06,0.69
"(3,1)",0.6,0.02,40,0.02,0.1,0.08,0.04,0.06,0.7
"(3,1)",0.6,0.02,41,0.02,0.1,0.08,0.04,0.05,0.71
"(3,1)",0.6,0.02,42,0.02,0.1,0.06,0.06,0.03,0.73
"(3,1)",0.6,0.02,43,0.02,0.1,0.06,0.05,0.03,0.74
"(3,1)",0.6,0.02,44,0.02,0.1,0.06,0.04,0.03,0.75
"(3,1)",0.6,0.02,45,0.02,0.09,0.07,0.04,0.01,0.77
"(3,1)",0.6,0.02,46,0.02,0.09,0.07,0.03,0.01,0.78
"(3,1)",0.6,0.02,47,0.02,0.09,0.07,0.03,0.01,0.78
"(3,1)",0.6,0.02,48,0.02,0.09,0.07,0.03,0.01,0.78
