theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.5,0.02,1,0.74,0.26,0.0,0.0,0.0,0.0
"(1,1)",0.5,0.02,2,0.42,0.58,0.0,0.0,0.0,0.0
"(1,1)",0.5,0.02,3,0.32,0.64,0.04,0.0,0.0,0.0
"(1,1)",0.5,0.02,4,0.13,0.76,0.11,0.0,0.0,0.0
"(1,1)",0.5,0.02,5,0.08,0.68,0.22,0.02,0.0,0.0
"(1,1)",0.5,0.02,6,0.06,0.59,0.26,0.09,0.0,0.0
"(1,1)",0.5,0.02,7,0.06,0.49,0.33,0.09,0.03,0.0
"(1,1)",0.5,0.02,8,0.06,0.43,0.33,0.12,0.06,0.0
"(1,1)",0.5,0.02,9,0.05,0.41,0.29,0.16,0.09,0.0
"(1,1)",0.5,0.02,10,0.05,0.33,0.32,0.2,0.08,0.02
"(1,1)",0.5,0.02,11,0.05,0.31,0.29,0.24,0.07,0.04
"(1,1)",0.5,0.02,12,0.05,0.29,0.28,0.22,0.12,0.04
"(1,1)",0.5,0.02,13,0.04,0.3,0.22,0.26,0.12,0.06
"(1,1)",0.5,0.02,14,0.03,0.29,0.21,0.23,0.11,0.13
"(1,1)",0.5,0.02,15,0.03,0.27,0.22,0.2,0.14,0.14
"(1,1)",0.5,0.02,16,0.03,0.26,0.22,0.18,0.15,0.16
"(1,1)",0.5,0.02,17,0.03,0.23,0.23,0.19,0.13,0.19
"(1,1)",0.5,0.02,18,0.03,0.22,0.21,0.2,0.12,0.22
"(1,1)",0.5,0.02,19,0.03,0.2,0.21,0.2,0.09,0.27
"(1,1)",0.5,0.02,20,0.03,0.2,0.2,0.18,0.1,0.29
"(1,1)",0.5,0.02,21,0.03,0.19,0.2,0.18,0.09,0.31
"(1,1)",0.5,0.02,22,0.03,0.19,0.19,0.17,0.11,0.31
"(1,1)",0.5,0.02,23,0.03,0.17,0.19,0.17,0.11,0.33
"(1,1)",0.5,0.02,24,0.03,0.16,0.2,0.14,0.12,0.35
"(1,1)",0.5,0.02,25,0.03,0.16,0.19,0.14,0.07,0.41
"(1,1)",0.5,0.02,26,0.03,0.15,0.2,0.12,0.06,0.44
"(1,1)",0.5,0.02,27,0.03,0.14,0.19,0.14,0.04,0.46
"(1,1)",0.5,0.02,28,0.03,0.14,0.18,0.13,0.05,0.47
"(1,1)",0.5,0.02,29,0.03,0.13,0.19,0.13,0.05,0.47
"(1,1)",0.5,0.02,30,0.03,0.12,0.18,0.14,0.05,0.48
"(1,1)",0.5,0.02,31,0.03,0.12,0.17,0.14,0.04,0.5
"(1,1)",0.5,0.02,32,0.03,0.11,0.18,0.11,0.07,0.5
"(1,1)",0.5,0.02,33,0.03,0.11,0.17,0.1,0.08,0.51
"(1,1)",0.5,0.02,34,0.03,0.11,0.17,0.09,0.07,0.53
"(1,1)",0.5,0.02,35,0.03,0.11,0.16,0.1,0.04,0.56
"(1,1)",0.5,0.02,36,0.03,0.11,0.16,0.09,0.05,0.56
"(1,1)",0.5,0.02,37,0.03,0.11,0.16,0.08,0.03,0.59
"(1,1)",0.5,0.02,38,0.03,0.11,0.15,0.09,0.02,0.6
"(1,1)",0.5,0.02,39,0.03,0.1,0.16,0.09,0.0,0.62
"(1,1)",0.5,0.02,40,0.03,0.1,0.14,0.1,0.01,0.62
"(1,1)",0.5,0.02,41,0.03,0.1,0.14,0.1,0.01,0.62
"(1,1)",0.5,0.02,42,0.03,0.1,0.13,0.08,0.04,0.62
"(1,1)",0.5,0.02,43,0.03,0.1,0.13,0.07,0.05,0.62
"(1,1)",0.5,0.02,44,0.03,0.09,0.14,0.07,0.04,0.63
"(1,1)",0.5,0.02,45,0.02,0.1,0.14,0.06,0.05,0.63
"(1,1)",0.5,0.02,46,0.02,0.1,0.14,0.06,0.04,0.64
