theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.5,0.02,1,0.75,0.25,0.0,0.0,0.0,0.0
"(4,1)",0.5,0.02,2,0.22,0.77,0.01,0.0,0.0,0.0
"(4,1)",0.5,0.02,3,0.14,0.7,0.16,0.0,0.0,0.0
"(4,1)",0.5,0.02,4,0.1,0.56,0.32,0.02,0.0,0.0
"(4,1)",0.5,0.02,5,0.09,0.42,0.44,0.05,0.0,0.0
"(4,1)",0.5,0.02,6,0.07,0.32,0.5,0.1,0.01,0.0
"(4,1)",0.5,0.02,7,0.07,0.25,0.5,0.16,0.02,0.0
"(4,1)",0.5,0.02,8,0.07,0.22,0.47,0.21,0.03,0.0
"(4,1)",0.5,0.02,9,0.05,0.2,0.48,0.24,0.03,0.0
"(4,1)",0.5,0.02,10,0.04,0.16,0.45,0.29,0.06,0.0
"(4,1)",0.5,0.02,11,0.04,0.14,0.4,0.33,0.07,0.02
"(4,1)",0.5,0.02,12,0.03,0.13,0.4,0.26,0.15,0.03
"(4,1)",0.5,0.02,13,0.03,0.13,0.36,0.28,0.13,0.07
"(4,1)",0.5,0.02,14,0.02,0.14,0.33,0.25,0.17,0.09
"(4,1)",0.5,0.02,15,0.02,0.12,0.31,0.25,0.19,0.11
"(4,1)",0.5,0.02,16,0.02,0.11,0.3,0.22,0.17,0.18
"(4,1)",0.5,0.02,17,0.02,0.11,0.27,0.19,0.22,0.19
"(4,1)",0.5,0.02,18,0.02,0.1,0.21,0.19,0.21,0.27
"(4,1)",0.5,0.02,19,0.01,0.11,0.17,0.17,0.23,0.31
"(4,1)",0.5,0.02,20,0.01,0.11,0.15,0.16,0.18,0.39
"(4,1)",0.5,0.02,21,0.01,0.11,0.14,0.14,0.15,0.45
"(4,1)",0.5,0.02,22,0.01,0.1,0.15,0.06,0.2,0.48
"(4,1)",0.5,0.02,23,0.01,0.1,0.13,0.07,0.17,0.52
"(4,1)",0.5,0.02,24,0.01,0.1,0.1,0.09,0.16,0.54
"(4,1)",0.5,0.02,25,0.01,0.08,0.11,0.09,0.09,0.62
"(4,1)",0.5,0.02,26,0.01,0.07,0.12,0.09,0.06,0.65
"(4,1)",0.5,0.02,27,0.01,0.07,0.1,0.09,0.06,0.67
"(4,1)",0.5,0.02,28,0.01,0.07,0.08,0.11,0.05,0.68
"(4,1)",0.5,0.02,29,0.01,0.06,0.08,0.12,0.03,0.7
"(4,1)",0.5,0.02,30,0.01,0.06,0.05,0.12,0.05,0.71
"(4,1)",0.5,0.02,31,0.01,0.06,0.05,0.08,0.08,0.72
"(4,1)",0.5,0.02,32,0.01,0.05,0.06,0.06,0.1,0.72
"(4,1)",0.5,0.02,33,0.01,0.04,0.07,0.04,0.11,0.73
"(4,1)",0.5,0.02,34,0.01,0.04,0.05,0.06,0.1,0.74
"(4,1)",0.5,0.02,35,0.01,0.04,0.04,0.07,0.07,0.77
"(4,1)",0.5,0.02,36,0.01,0.04,0.04,0.05,0.06,0.8
"(4,1)",0.5,0.02,37,0.01,0.04,0.04,0.03,0.07,0.81
"(4,1)",0.5,0.02,38,0.01,0.04,0.04,0.03,0.07,0.81
"(4,1)",0.5,0.02,39,0.01,0.04,0.04,0.01,0.09,0.81
"(4,1)",0.5,0.02,40,0.01,0.04,0.04,0.01,0.04,0.86
"(4,1)",0.5,0.02,41,0.01,0.04,0.04,0.01,0.04,0.86
"(4,1)",0.5,0.02,42,0.01,0.03,0.04,0.02,0.03,0.87
"(4,1)",0.5,0.02,43,0.01,0.03,0.03,0.03,0.02,0.88
"(4,1)",0.5,0.02,44,0.01,0.03,0.03,0.03,0.02,0.88
"(4,1)",0.5,0.02,45,0.01,0.03,0.03,0.03,0.01,0.89
"(4,1)",0.5,0.02,46,0.01,0.03,0.03,0.03,0.01,0.89
"(4,1)",0.5,0.02,47,0.01,0.03,0.03,0.02,0.02,0.89
"(4,1)",0.5,0.02,48,0.01,0.03,0.02,0.03,0.02,0.89
"(4,1)",0.5,0.02,49,0.01,0.03,0.02,0.02,0.03,0.89
