theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.9,0.02,1,0.65,0.35,0.0,0.0,0.0,0.0
"(3,1)",0.9,0.02,2,0.45,0.48,0.07,0.0,0.0,0.0
"(3,1)",0.9,0.02,3,0.34,0.53,0.12,0.01,0.0,0.0
"(3,1)",0.9,0.02,4,0.28,0.5,0.19,0.03,0.0,0.0
"(3,1)",0.9,0.02,5,0.24,0.5,0.22,0.04,0.0,0.0
"(3,1)",0.9,0.02,6,0.2,0.5,0.25,0.05,0.0,0.0
"(3,1)",0.9,0.02,7,0.19,0.44,0.31,0.04,0.02,0.0
"(3,1)",0.9,0.02,8,0.16,0.39,0.35,0.07,0.02,0.01
"(3,1)",0.9,0.02,9,0.15,0.37,0.33,0.11,0.02,0.02
"(3,1)",0.9,0.02,10,0.15,0.3,0.39,0.1,0.04,0.02
"(3,1)",0.9,0.02,11,0.14,0.27,0.38,0.15,0.03,0.03
"(3,1)",0.9,0.02,12,0.12,0.27,0.36,0.17,0.03,0.05
"(3,1)",0.9,0.02,13,0.12,0.26,0.33,0.19,0.04,0.06
"(3,1)",0.9,0.02,14,0.1,0.28,0.3,0.15,0.11,0.06
"(3,1)",0.9,0.02,15,0.1,0.25,0.29,0.16,0.13,0.07
"(3,1)",0.9,0.02,16,0.1,0.24,0.26,0.18,0.1,0.12
"(3,1)",0.9,0.02,17,0.1,0.22,0.26,0.17,0.13,0.12
"(3,1)",0.9,0.02,18,0.1,0.21,0.21,0.19,0.17,0.12
"(3,1)",0.9,0.02,19,0.09,0.22,0.19,0.18,0.16,0.16
"(3,1)",0.9,0.02,20,0.09,0.21,0.18,0.17,0.16,0.19
"(3,1)",0.9,0.02,21,0.09,0.19,0.18,0.16,0.14,0.24
"(3,1)",0.9,0.02,22,0.09,0.18,0.14,0.19,0.13,0.27
"(3,1)",0.9,0.02,23,0.09,0.17,0.13,0.18,0.15,0.28
"(3,1)",0.9,0.02,24,0.09,0.16,0.14,0.17,0.1,0.34
"(3,1)",0.9,0.02,25,0.09,0.16,0.14,0.16,0.1,0.35
"(3,1)",0.9,0.02,26,0.09,0.16,0.14,0.13,0.09,0.39
"(3,1)",0.9,0.02,27,0.09,0.16,0.11,0.15,0.06,0.43
"(3,1)",0.9,0.02,28,0.09,0.14,0.12,0.15,0.05,0.45
"(3,1)",0.9,0.02,29,0.09,0.14,0.11,0.13,0.06,0.47
"(3,1)",0.9,0.02,30,0.09,0.13,0.11,0.09,0.1,0.48
"(3,1)",0.9,0.02,31,0.09,0.13,0.09,0.1,0.09,0.5
"(3,1)",0.9,0.02,32,0.09,0.13,0.08,0.1,0.09,0.51
"(3,1)",0.9,0.02,33,0.09,0.13,0.08,0.09,0.09,0.52
"(3,1)",0.9,0.02,34,0.08,0.14,0.08,0.08,0.07,0.55
"(3,1)",0.9,0.02,35,0.08,0.14,0.07,0.08,0.07,0.56
"(3,1)",0.9,0.02,36,0.08,0.13,0.08,0.08,0.05,0.58
"(3,1)",0.9,0.02,37,0.08,0.12,0.09,0.07,0.03,0.61
"(3,1)",0.9,0.02,38,0.08,0.12,0.09,0.05,0.05,0.61
"(3,1)",0.9,0.02,39,0.07,0.13,0.08,0.04,0.06,0.62
"(3,1)",0.9,0.02,40,0.07,0.13,0.08,0.03,0.05,0.64
"(3,1)",0.9,0.02,41,0.07,0.13,0.07,0.04,0.04,0.65
"(3,1)",0.9,0.02,42,0.07,0.12,0.07,0.04,0.03,0.67
"(3,1)",0.9,0.02,43,0.07,0.12,0.07,0.04,0.03,0.67
"(3,1)",0.9,0.02,44,0.07,0.12,0.06,0.04,0.03,0.68
"(3,1)",0.9,0.02,45,0.07,0.12,0.06,0.03,0.03,0.69
"(3,1)",0.9,0.02,46,0.07,0.12,0.05,0.04,0.02,0.7
"(3,1)",0.9,0.02,47,0.07,0.1,0.07,0.04,0.01,0.71
"(3,1)",0.9,0.02,48,0.07,0.1,0.07,0.04,0.01,0.71
"(3,1)",0.9,0.02,49,0.07,0.1,0.07,0.04,0.0,0.72
"(3,1)",0.9,0.02,50,0.07,0.1,0.06,0.04,0.01,0.72
"(3,1)",0.9,0.02,51,0.07,0.1,0.05,0.04,0.02,0.72
"(3,1)",0.9,0.02,52,0.07,0.1,0.04,0.05,0.0,0.74
"(3,1)",0.9,0.02,53,0.07,0.1,0.04,0.04,0.01,0.74
"(3,1)",0.9,0.02,54,0.07,0.1,0.04,0.03,0.02,0.74
