theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.5,0.02,1,0.71,0.29,0.0,0.0,0.0,0.0
"(2,1)",0.5,0.02,2,0.31,0.69,0.0,0.0,0.0,0.0
"(2,1)",0.5,0.02,3,0.2,0.74,0.06,0.0,0.0,0.0
"(2,1)",0.5,0.02,4,0.12,0.76,0.1,0.02,0.0,0.0
"(2,1)",0.5,0.02,5,0.09,0.64,0.23,0.04,0.0,0.0
"(2,1)",0.5,0.02,6,0.07,0.51,0.33,0.09,0.0,0.0
"(2,1)",0.5,0.02,7,0.05,0.49,0.31,0.15,0.0,0.0
"(2,1)",0.5,0.02,8,0.05,0.45,0.3,0.16,0.04,0.0
"(2,1)",0.5,0.02,9,0.04,0.37,0.37,0.16,0.06,0.0
"(2,1)",0.5,0.02,10,0.04,0.34,0.35,0.17,0.1,0.0
"(2,1)",0.5,0.02,11,0.04,0.3,0.35,0.17,0.14,0.0
"(2,1)",0.5,0.02,12,0.04,0.26,0.35,0.21,0.13,0.01
"(2,1)",0.5,0.02,13,0.02,0.23,0.33,0.26,0.12,0.04
"(2,1)",0.5,0.02,14,0.02,0.21,0.31,0.28,0.12,0.06
"(2,1)",0.5,0.02,15,0.02,0.21,0.21,0.36,0.1,0.1
"(2,1)",0.5,0.02,16,0.02,0.17,0.22,0.33,0.11,0.15
"(2,1)",0.5,0.02,17,0.02,0.16,0.21,0.32,0.1,0.19
"(2,1)",0.5,0.02,18,0.02,0.16,0.17,0.31,0.14,0.2
"(2,1)",0.5,0.02,19,0.02,0.16,0.17,0.23,0.18,0.24
"(2,1)",0.5,0.02,20,0.02,0.16,0.15,0.23,0.16,0.28
"(2,1)",0.5,0.02,21,0.02,0.16,0.14,0.2,0.18,0.3
"(2,1)",0.5,0.02,22,0.02,0.13,0.14,0.22,0.14,0.35
"(2,1)",0.5,0.02,23,0.02,0.13,0.11,0.23,0.09,0.42
"(2,1)",0.5,0.02,24,0.01,0.13,0.11,0.23,0.07,0.45
"(2,1)",0.5,0.02,25,0.01,0.13,0.09,0.21,0.1,0.46
"(2,1)",0.5,0.02,26,0.01,0.13,0.08,0.19,0.1,0.49
"(2,1)",0.5,0.02,27,0.01,0.11,0.09,0.17,0.11,0.51
"(2,1)",0.5,0.02,28,0.01,0.09,0.11,0.16,0.11,0.52
"(2,1)",0.5,0.02,29,0.01,0.09,0.1,0.14,0.13,0.53
"(2,1)",0.5,0.02,30,0.01,0.09,0.09,0.13,0.13,0.55
"(2,1)",0.5,0.02,31,0.01,0.09,0.08,0.12,0.13,0.57
"(2,1)",0.5,0.02,32,0.01,0.09,0.08,0.12,0.07,0.63
"(2,1)",0.5,0.02,33,0.01,0.09,0.06,0.14,0.04,0.66
"(2,1)",0.5,0.02,34,0.01,0.08,0.07,0.13,0.04,0.67
"(2,1)",0.5,0.02,35,0.01,0.08,0.07,0.1,0.07,0.67
"(2,1)",0.5,0.02,36,0.01,0.08,0.07,0.09,0.07,0.68
"(2,1)",0.5,0.02,37,0.01,0.08,0.06,0.09,0.08,0.68
"(2,1)",0.5,0.02,38,0.01,0.08,0.06,0.09,0.07,0.69
"(2,1)",0.5,0.02,39,0.01,0.08,0.06,0.08,0.06,0.71
"(2,1)",0.5,0.02,40,0.01,0.08,0.06,0.08,0.04,0.73
"(2,1)",0.5,0.02,41,0.01,0.08,0.05,0.08,0.02,0.76
"(2,1)",0.5,0.02,42,0.01,0.08,0.05,0.08,0.02,0.76
"(2,1)",0.5,0.02,43,0.01,0.08,0.05,0.08,0.02,0.76
"(2,1)",0.5,0.02,44,0.01,0.08,0.04,0.08,0.02,0.77
"(2,1)",0.5,0.02,45,0.01,0.08,0.04,0.07,0.02,0.78
"(2,1)",0.5,0.02,46,0.01,0.08,0.04,0.06,0.03,0.78
"(2,1)",0.5,0.02,47,0.01,0.08,0.04,0.05,0.03,0.79
"(2,1)",0.5,0.02,48,0.01,0.08,0.04,0.05,0.02,0.8
"(2,1)",0.5,0.02,49,0.01,0.08,0.04,0.05,0.01,0.81
"(2,1)",0.5,0.02,50,0.01,0.08,0.04,0.05,0.01,0.81
"(2,1)",0.5,0.02,51,0.01,0.08,0.04,0.05,0.01,0.81
"(2,1)",0.5,0.02,52,0.01,0.08,0.04,0.04,0.01,0.82
"(2,1)",0.5,0.02,53,0.01,0.08,0.04,0.04,0.01,0.82
"(2,1)",0.5,0.02,54,0.01,0.08,0.04,0.04,0.01,0.82
"(2,1)",0.5,0.02,55,0.01,0.08,0.04,0.04,0.01,0.82
"(2,1)",0.5,0.02,56,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,57,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,58,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,59,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,60,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,61,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,62,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,63,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,64,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,65,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,66,0.01,0.08,0.04,0.04,0.0,0.83
"(2,1)",0.5,0.02,67,0.01,0.07,0.05,0.04,0.0,0.83
"(2,1)",0.5,0.02,68,0.01,0.07,0.05,0.04,0.0,0.83
"(2,1)",0.5,0.02,69,0.01,0.07,0.05,0.04,0.0,0.83
"(2,1)",0.5,0.02,70,0.01,0.07,0.04,0.05,0.0,0.83
