theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,2)",0.5,0.02,1,0.89,0.11,0.0,0.0,0.0,0.0
"(1,2)",0.5,0.02,2,0.65,0.35,0.0,0.0,0.0,0.0
"(1,2)",0.5,0.02,3,0.44,0.55,0.01,0.0,0.0,0.0
"(1,2)",0.5,0.02,4,0.28,0.67,0.05,0.0,0.0,0.0
"(1,2)",0.5,0.02,5,0.23,0.66,0.11,0.0,0.0,0.0
"(1,2)",0.5,0.02,6,0.16,0.63,0.2,0.01,0.0,0.0
"(1,2)",0.5,0.02,7,0.11,0.55,0.28,0.06,0.0,0.0
"(1,2)",0.5,0.02,8,0.07,0.53,0.3,0.1,0.0,0.0
"(1,2)",0.5,0.02,9,0.05,0.45,0.34,0.14,0.02,0.0
"(1,2)",0.5,0.02,10,0.05,0.36,0.38,0.15,0.06,0.0
"(1,2)",0.5,0.02,11,0.04,0.36,0.34,0.16,0.1,0.0
"(1,2)",0.5,0.02,12,0.04,0.31,0.36,0.16,0.12,0.01
"(1,2)",0.5,0.02,13,0.04,0.31,0.34,0.13,0.13,0.05
"(1,2)",0.5,0.02,14,0.03,0.28,0.36,0.13,0.13,0.07
"(1,2)",0.5,0.02,15,0.03,0.22,0.37,0.16,0.13,0.09
"(1,2)",0.5,0.02,16,0.02,0.19,0.37,0.18,0.14,0.1
"(1,2)",0.5,0.02,17,0.01,0.19,0.33,0.19,0.17,0.11
"(1,2)",0.5,0.02,18,0.01,0.17,0.3,0.19,0.19,0.14
"(1,2)",0.5,0.02,19,0.0,0.16,0.29,0.18,0.21,0.16
"(1,2)",0.5,0.02,20,0.0,0.14,0.3,0.15,0.12,0.29
"(1,2)",0.5,0.02,21,0.0,0.12,0.29,0.16,0.11,0.32
"(1,2)",0.5,0.02,22,0.0,0.11,0.27,0.16,0.09,0.37
