theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.6,0.02,1,0.56,0.44,0.0,0.0,0.0,0.0
"(4,1)",0.6,0.02,2,0.3,0.69,0.01,0.0,0.0,0.0
"(4,1)",0.6,0.02,3,0.21,0.65,0.14,0.0,0.0,0.0
"(4,1)",0.6,0.02,4,0.15,0.58,0.26,0.01,0.0,0.0
"(4,1)",0.6,0.02,5,0.14,0.48,0.35,0.03,0.0,0.0
"(4,1)",0.6,0.02,6,0.14,0.43,0.38,0.05,0.0,0.0
"(4,1)",0.6,0.02,7,0.12,0.41,0.36,0.11,0.0,0.0
"(4,1)",0.6,0.02,8,0.12,0.33,0.39,0.13,0.03,0.0
"(4,1)",0.6,0.02,9,0.1,0.33,0.32,0.2,0.04,0.01
"(4,1)",0.6,0.02,10,0.09,0.3,0.34,0.19,0.07,0.01
"(4,1)",0.6,0.02,11,0.07,0.26,0.35,0.22,0.07,0.03
"(4,1)",0.6,0.02,12,0.07,0.23,0.31,0.27,0.09,0.03
"(4,1)",0.6,0.02,13,0.05,0.22,0.32,0.26,0.1,0.05
"(4,1)",0.6,0.02,14,0.05,0.2,0.29,0.28,0.11,0.07
"(4,1)",0.6,0.02,15,0.05,0.18,0.3,0.24,0.11,0.12
"(4,1)",0.6,0.02,16,0.05,0.16,0.27,0.25,0.14,0.13
"(4,1)",0.6,0.02,17,0.05,0.14,0.22,0.28,0.12,0.19
"(4,1)",0.6,0.02,18,0.05,0.13,0.18,0.25,0.16,0.23
"(4,1)",0.6,0.02,19,0.05,0.13,0.15,0.25,0.14,0.28
"(4,1)",0.6,0.02,20,0.05,0.12,0.16,0.22,0.15,0.3
"(4,1)",0.6,0.02,21,0.05,0.1,0.17,0.2,0.12,0.36
"(4,1)",0.6,0.02,22,0.05,0.1,0.15,0.17,0.15,0.38
"(4,1)",0.6,0.02,23,0.03,0.1,0.15,0.18,0.12,0.42
"(4,1)",0.6,0.02,24,0.03,0.09,0.13,0.19,0.12,0.44
"(4,1)",0.6,0.02,25,0.03,0.09,0.13,0.17,0.13,0.45
"(4,1)",0.6,0.02,26,0.03,0.09,0.09,0.19,0.14,0.46
"(4,1)",0.6,0.02,27,0.02,0.1,0.09,0.15,0.15,0.49
"(4,1)",0.6,0.02,28,0.02,0.08,0.1,0.13,0.12,0.55
"(4,1)",0.6,0.02,29,0.01,0.08,0.1,0.13,0.1,0.58
"(4,1)",0.6,0.02,30,0.01,0.07,0.1,0.14,0.08,0.6
"(4,1)",0.6,0.02,31,0.01,0.07,0.1,0.08,0.12,0.62
"(4,1)",0.6,0.02,32,0.01,0.06,0.08,0.11,0.09,0.65
