theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(9,1)",0.2,0.02,1,14,5,True,0.9284064665127021
"(9,1)",0.2,0.02,2,16,5,True,0.924312105498103
"(9,1)",0.2,0.02,3,24,5,True,0.925248797805461
"(9,1)",0.2,0.02,4,51,5,True,0.9130434782608695
"(9,1)",0.2,0.02,5,20,5,True,0.916912755331165
"(9,1)",0.2,0.02,6,7,5,True,0.9297423887587822
"(9,1)",0.2,0.02,7,9,5,True,0.9272300469483569
"(9,1)",0.2,0.02,8,15,5,True,0.9176044751563014
"(9,1)",0.2,0.02,9,18,5,True,0.9006772009029346
"(9,1)",0.2,0.02,10,20,5,True,0.9195402298850575
"(9,1)",0.2,0.02,11,12,5,True,0.9252336448598131
"(9,1)",0.2,0.02,12,70,3,False,0.15999999999999992
"(9,1)",0.2,0.02,13,13,5,True,0.9281719593444537
"(9,1)",0.2,0.02,14,16,5,True,0.920567284477082
"(9,1)",0.2,0.02,15,21,5,True,0.9117996553349359
"(9,1)",0.2,0.02,16,20,5,True,0.9103448275862068
"(9,1)",0.2,0.02,17,16,5,True,0.9218005705265104
"(9,1)",0.2,0.02,18,12,5,True,0.9297423887587822
"(9,1)",0.2,0.02,19,11,5,True,0.9279069767441861
"(9,1)",0.2,0.02,20,17,5,True,0.9193548387096775
"(9,1)",0.2,0.02,21,11,5,True,0.9255738454863545
"(9,1)",0.2,0.02,22,10,5,True,0.9277432610929016
"(9,1)",0.2,0.02,23,12,5,True,0.9238135934770554
"(9,1)",0.2,0.02,24,12,5,True,0.9149892681394618
"(9,1)",0.2,0.02,25,21,5,True,0.8753336714176352
"(9,1)",0.2,0.02,26,14,5,True,0.9172413793103449
"(9,1)",0.2,0.02,27,19,5,True,0.8911760238656264
"(9,1)",0.2,0.02,28,8,5,True,0.9299065420560748
"(9,1)",0.2,0.02,29,19,5,True,0.9040178571428571
"(9,1)",0.2,0.02,30,14,5,True,0.9236698734148101
"(9,1)",0.2,0.02,31,12,5,True,0.9246747893371045
"(9,1)",0.2,0.02,32,14,5,True,0.922401579074181
"(9,1)",0.2,0.02,33,70,3,False,0.15789473684210525
"(9,1)",0.2,0.02,34,13,5,True,0.9267703504808749
"(9,1)",0.2,0.02,35,13,5,True,0.9126436781609195
"(9,1)",0.2,0.02,36,24,5,True,0.9053924099613065
"(9,1)",0.2,0.02,37,22,5,True,0.8904239910367144
"(9,1)",0.2,0.02,38,11,5,True,0.9333333333333333
"(9,1)",0.2,0.02,39,13,5,True,0.9234338747099768
"(9,1)",0.2,0.02,40,70,3,False,0.1578947368421053
"(9,1)",0.2,0.02,41,17,5,True,0.9198798880775267
"(9,1)",0.2,0.02,42,12,5,True,0.924952252582908
"(9,1)",0.2,0.02,43,28,5,True,0.879212376933896
"(9,1)",0.2,0.02,44,17,5,True,0.9232558139534884
"(9,1)",0.2,0.02,45,21,5,True,0.927400468384075
"(9,1)",0.2,0.02,46,16,5,True,0.920781167907531
"(9,1)",0.2,0.02,47,20,5,True,0.9169417897480451
"(9,1)",0.2,0.02,48,9,5,True,0.9300699300699301
"(9,1)",0.2,0.02,49,16,5,True,0.9094018202300006
"(9,1)",0.2,0.02,50,20,5,True,0.9068181818181817
"(9,1)",0.2,0.02,51,11,5,True,0.9176982618289806
"(9,1)",0.2,0.02,52,22,5,True,0.8946851379085949
"(9,1)",0.2,0.02,53,14,5,True,0.926512556742322
"(9,1)",0.2,0.02,54,20,5,True,0.9297423887587822
"(9,1)",0.2,0.02,55,8,5,True,0.928501628664495
"(9,1)",0.2,0.02,56,24,5,True,0.8963225109877526
"(9,1)",0.2,0.02,57,70,3,False,0.16
"(9,1)",0.2,0.02,58,11,5,True,0.9260969976905312
"(9,1)",0.2,0.02,59,24,5,True,0.8977777777777778
"(9,1)",0.2,0.02,60,15,5,True,0.927400468384075
"(9,1)",0.2,0.02,61,17,5,True,0.9283844065166795
"(9,1)",0.2,0.02,62,26,5,True,0.8870528014286505
"(9,1)",0.2,0.02,63,70,1,False,0.5048846547789304
"(9,1)",0.2,0.02,64,21,5,True,0.9077502034174125
"(9,1)",0.2,0.02,65,27,5,True,0.9044444444444444
"(9,1)",0.2,0.02,66,16,5,True,0.8991950237833881
"(9,1)",0.2,0.02,67,21,5,True,0.9218538324420678
"(9,1)",0.2,0.02,68,15,5,True,0.9172413793103449
"(9,1)",0.2,0.02,69,12,5,True,0.9104725270581137
"(9,1)",0.2,0.02,70,25,5,True,0.8901345291479821
"(9,1)",0.2,0.02,71,12,5,True,0.9080566759747648
"(9,1)",0.2,0.02,72,13,5,True,0.9194243145639822
"(9,1)",0.2,0.02,73,11,5,True,0.9269021325470276
"(9,1)",0.2,0.02,74,21,5,True,0.9165639696469597
"(9,1)",0.2,0.02,75,10,5,True,0.9173972454474119
"(9,1)",0.2,0.02,76,20,5,True,0.9199459210854805
"(9,1)",0.2,0.02,77,14,5,True,0.9177644710578842
"(9,1)",0.2,0.02,78,22,5,True,0.9088356420816174
"(9,1)",0.2,0.02,79,14,5,True,0.925859918610728
"(9,1)",0.2,0.02,80,14,5,True,0.9095135135135135
"(9,1)",0.2,0.02,81,32,5,True,0.9088888888888889
"(9,1)",0.2,0.02,82,9,5,True,0.9278599804248949
"(9,1)",0.2,0.02,83,22,5,True,0.9147465437788018
"(9,1)",0.2,0.02,84,19,5,True,0.9223952738990333
"(9,1)",0.2,0.02,85,13,5,True,0.928501628664495
"(9,1)",0.2,0.02,86,13,5,True,0.9222070054864269
"(9,1)",0.2,0.02,87,16,5,True,0.888888888888889
"(9,1)",0.2,0.02,88,15,5,True,0.923109049314206
"(9,1)",0.2,0.02,89,16,5,True,0.9126888872821922
"(9,1)",0.2,0.02,90,16,5,True,0.9303944315545244
"(9,1)",0.2,0.02,91,19,5,True,0.9134792110648772
"(9,1)",0.2,0.02,92,23,5,True,0.9214780600461894
"(9,1)",0.2,0.02,93,14,5,True,0.9111617312072893
"(9,1)",0.2,0.02,94,15,5,True,0.9218005705265104
"(9,1)",0.2,0.02,95,14,5,True,0.924670707458113
"(9,1)",0.2,0.02,96,9,5,True,0.9240070703087443
"(9,1)",0.2,0.02,97,16,5,True,0.9223952738990333
"(9,1)",0.2,0.02,98,35,5,True,0.9059633027522935
"(9,1)",0.2,0.02,99,8,5,True,0.9257699060691229
"(9,1)",0.2,0.02,100,23,5,True,0.9236111111111112
