theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.8,0.02,1,0.66,0.34,0.0,0.0,0.0,0.0
"(9,1)",0.8,0.02,2,0.57,0.39,0.04,0.0,0.0,0.0
"(9,1)",0.8,0.02,3,0.49,0.45,0.05,0.01,0.0,0.0
"(9,1)",0.8,0.02,4,0.44,0.45,0.1,0.01,0.0,0.0
"(9,1)",0.8,0.02,5,0.39,0.42,0.17,0.02,0.0,0.0
"(9,1)",0.8,0.02,6,0.33,0.45,0.19,0.03,0.0,0.0
"(9,1)",0.8,0.02,7,0.26,0.5,0.2,0.04,0.0,0.0
"(9,1)",0.8,0.02,8,0.22,0.5,0.24,0.04,0.0,0.0
"(9,1)",0.8,0.02,9,0.19,0.48,0.26,0.07,0.0,0.0
"(9,1)",0.8,0.02,10,0.19,0.39,0.32,0.09,0.01,0.0
"(9,1)",0.8,0.02,11,0.16,0.36,0.36,0.08,0.04,0.0
"(9,1)",0.8,0.02,12,0.16,0.32,0.36,0.12,0.04,0.0
"(9,1)",0.8,0.02,13,0.13,0.31,0.38,0.11,0.06,0.01
"(9,1)",0.8,0.02,14,0.13,0.28,0.39,0.1,0.09,0.01
"(9,1)",0.8,0.02,15,0.13,0.25,0.4,0.1,0.08,0.04
"(9,1)",0.8,0.02,16,0.12,0.19,0.42,0.13,0.09,0.05
"(9,1)",0.8,0.02,17,0.11,0.16,0.39,0.19,0.09,0.06
"(9,1)",0.8,0.02,18,0.1,0.16,0.35,0.22,0.08,0.09
"(9,1)",0.8,0.02,19,0.08,0.18,0.29,0.25,0.08,0.12
"(9,1)",0.8,0.02,20,0.06,0.16,0.28,0.23,0.14,0.13
"(9,1)",0.8,0.02,21,0.06,0.13,0.27,0.22,0.16,0.16
"(9,1)",0.8,0.02,22,0.05,0.14,0.25,0.2,0.15,0.21
"(9,1)",0.8,0.02,23,0.05,0.13,0.2,0.18,0.21,0.23
"(9,1)",0.8,0.02,24,0.05,0.13,0.11,0.2,0.24,0.27
"(9,1)",0.8,0.02,25,0.04,0.13,0.1,0.15,0.24,0.34
"(9,1)",0.8,0.02,26,0.04,0.11,0.09,0.15,0.22,0.39
