theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(3,1)",0.7,0.02,1,63,5,True,0.7687074829931972
"(3,1)",0.7,0.02,2,20,5,True,0.8775510204081631
"(3,1)",0.7,0.02,3,31,5,True,0.8233082706766917
"(3,1)",0.7,0.02,4,17,5,True,0.8392574690903997
"(3,1)",0.7,0.02,5,70,3,False,0.4881320173624532
"(3,1)",0.7,0.02,6,70,1,False,0.306523538303134
"(3,1)",0.7,0.02,7,13,5,True,0.865691385884367
"(3,1)",0.7,0.02,8,42,5,True,0.790238524233503
"(3,1)",0.7,0.02,9,70,1,False,0.336048425876845
"(3,1)",0.7,0.02,10,70,1,False,0.2875636321455856
"(3,1)",0.7,0.02,11,18,5,True,0.8246268656716417
"(3,1)",0.7,0.02,12,17,5,True,0.868831280344617
"(3,1)",0.7,0.02,13,70,4,False,0.6907290789103187
"(3,1)",0.7,0.02,14,33,5,True,0.7652655070520207
"(3,1)",0.7,0.02,15,31,5,True,0.8159760758867167
"(3,1)",0.7,0.02,16,38,5,True,0.8014705882352942
"(3,1)",0.7,0.02,17,70,1,False,0.2990099263654076
"(3,1)",0.7,0.02,18,40,5,True,0.7398767379837003
"(3,1)",0.7,0.02,19,70,1,False,0.29277148419007143
"(3,1)",0.7,0.02,20,70,1,False,0.3031069246625382
"(3,1)",0.7,0.02,21,31,5,True,0.8193008250267197
"(3,1)",0.7,0.02,22,70,1,False,0.30712579869801937
"(3,1)",0.7,0.02,23,43,5,True,0.8042104036754103
"(3,1)",0.7,0.02,24,70,1,False,0.2958550421781853
"(3,1)",0.7,0.02,25,28,5,True,0.7856853834661354
"(3,1)",0.7,0.02,26,20,5,True,0.8703396285872679
"(3,1)",0.7,0.02,27,18,5,True,0.8719999999999999
"(3,1)",0.7,0.02,28,22,5,True,0.8038932463576872
"(3,1)",0.7,0.02,29,30,5,True,0.7492946198384597
"(3,1)",0.7,0.02,30,42,5,True,0.7969710856334731
"(3,1)",0.7,0.02,31,13,5,True,0.8671875
"(3,1)",0.7,0.02,32,41,5,True,0.8220013296385836
"(3,1)",0.7,0.02,33,23,5,True,0.8545481870489505
"(3,1)",0.7,0.02,34,70,1,False,0.3263139502028853
"(3,1)",0.7,0.02,35,25,5,True,0.7897233068997325
"(3,1)",0.7,0.02,36,70,3,False,0.5042016806722688
"(3,1)",0.7,0.02,37,32,5,True,0.7892857142857144
"(3,1)",0.7,0.02,38,28,5,True,0.7944285881560591
"(3,1)",0.7,0.02,39,70,0,False,0.24635923275822688
"(3,1)",0.7,0.02,40,25,5,True,0.8571428571428572
"(3,1)",0.7,0.02,41,22,5,True,0.8233082706766917
"(3,1)",0.7,0.02,42,18,5,True,0.8416988416988418
"(3,1)",0.7,0.02,43,43,5,True,0.7508532423208192
"(3,1)",0.7,0.02,44,20,5,True,0.8144265085715112
"(3,1)",0.7,0.02,45,70,1,False,0.30473966053487844
"(3,1)",0.7,0.02,46,26,5,True,0.8575800777893879
"(3,1)",0.7,0.02,47,70,2,False,0.3833157289843882
"(3,1)",0.7,0.02,48,49,5,True,0.819548872180451
"(3,1)",0.7,0.02,49,9,5,True,0.8680339109836679
"(3,1)",0.7,0.02,50,44,5,True,0.818035573219231
"(3,1)",0.7,0.02,51,67,5,True,0.8795180722891566
"(3,1)",0.7,0.02,52,18,5,True,0.8509535303732594
