theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(9,1)",0.9,0.02,1,53,5,True,0.8674424598225384
"(9,1)",0.9,0.02,2,18,5,True,0.9193106149627889
"(9,1)",0.9,0.02,3,16,5,True,0.9297423887587822
"(9,1)",0.9,0.02,4,44,5,True,0.9222222222222223
"(9,1)",0.9,0.02,5,52,5,True,0.8486140724946695
"(9,1)",0.9,0.02,6,37,5,True,0.925859918610728
"(9,1)",0.9,0.02,7,38,5,True,0.8901322884329479
"(9,1)",0.9,0.02,8,27,5,True,0.9299065420560748
"(9,1)",0.9,0.02,9,17,5,True,0.9191685912240185
"(9,1)",0.9,0.02,10,36,5,True,0.9187358916478555
"(9,1)",0.9,0.02,11,22,5,True,0.9281719593444537
"(9,1)",0.9,0.02,12,33,5,True,0.8758368872380429
"(9,1)",0.9,0.02,13,32,5,True,0.912442396313364
"(9,1)",0.9,0.02,14,28,5,True,0.9295774647887324
"(9,1)",0.9,0.02,15,52,5,True,0.8767675250894712
"(9,1)",0.9,0.02,16,20,5,True,0.9211711711711711
"(9,1)",0.9,0.02,17,28,5,True,0.9188488893432999
"(9,1)",0.9,0.02,18,26,5,True,0.9176201372997711
"(9,1)",0.9,0.02,19,17,5,True,0.8911111111111112
"(9,1)",0.9,0.02,20,26,5,True,0.9156049680944723
"(9,1)",0.9,0.02,21,30,5,True,0.8985970862560703
"(9,1)",0.9,0.02,22,42,5,True,0.8773923529317085
"(9,1)",0.9,0.02,23,36,5,True,0.9246575342465754
"(9,1)",0.9,0.02,24,20,5,True,0.9253877708871425
"(9,1)",0.9,0.02,25,24,5,True,0.8754297246050784
"(9,1)",0.9,0.02,26,19,5,True,0.9178082191780821
"(9,1)",0.9,0.02,27,24,5,True,0.88712860054777
"(9,1)",0.9,0.02,28,39,5,True,0.9176044751563014
"(9,1)",0.9,0.02,29,29,5,True,0.9154851025019676
"(9,1)",0.9,0.02,30,19,5,True,0.9244851258581236
"(9,1)",0.9,0.02,31,34,5,True,0.8686947343905255
"(9,1)",0.9,0.02,32,25,5,True,0.9061413673232908
"(9,1)",0.9,0.02,33,64,5,True,0.8733873761518741
"(9,1)",0.9,0.02,34,32,5,True,0.8956808437742723
"(9,1)",0.9,0.02,35,43,5,True,0.8967971530249111
"(9,1)",0.9,0.02,36,18,5,True,0.9282407407407407
"(9,1)",0.9,0.02,37,25,5,True,0.9226574642732516
"(9,1)",0.9,0.02,38,52,5,True,0.8897121968688878
