theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.8,0.02,1,55,5,True,0.8700564971751412
"(6,1)",0.8,0.02,2,35,5,True,0.8492446656117107
"(6,1)",0.8,0.02,3,26,5,True,0.8619642147061993
"(6,1)",0.8,0.02,4,25,5,True,0.876056338028169
"(6,1)",0.8,0.02,5,25,5,True,0.8743382755319139
"(6,1)",0.8,0.02,6,15,5,True,0.9026985797615934
"(6,1)",0.8,0.02,7,35,5,True,0.9083094555873925
"(6,1)",0.8,0.02,8,19,5,True,0.905411488586985
"(6,1)",0.8,0.02,9,27,5,True,0.8917961143201631
"(6,1)",0.8,0.02,10,17,5,True,0.886039886039886
"(6,1)",0.8,0.02,11,30,5,True,0.8917811210452631
"(6,1)",0.8,0.02,12,22,5,True,0.8887878818243282
"(6,1)",0.8,0.02,13,59,5,True,0.8378378378378378
"(6,1)",0.8,0.02,14,16,5,True,0.8571428571428572
"(6,1)",0.8,0.02,15,27,5,True,0.9037900874635569
"(6,1)",0.8,0.02,16,53,5,True,0.8599439775910365
"(6,1)",0.8,0.02,17,12,5,True,0.8956521739130435
"(6,1)",0.8,0.02,18,23,5,True,0.8982840603679967
"(6,1)",0.8,0.02,19,27,5,True,0.8935574229691876
"(6,1)",0.8,0.02,20,70,2,False,0.5311151879592046
"(6,1)",0.8,0.02,21,23,5,True,0.8682634730538922
"(6,1)",0.8,0.02,22,33,5,True,0.8351984140716403
"(6,1)",0.8,0.02,23,40,5,True,0.801749654293929
"(6,1)",0.8,0.02,24,42,5,True,0.8447472881715085
"(6,1)",0.8,0.02,25,20,5,True,0.9059306455355072
"(6,1)",0.8,0.02,26,24,5,True,0.8961266447701924
"(6,1)",0.8,0.02,27,20,5,True,0.8494725538500411
"(6,1)",0.8,0.02,28,21,5,True,0.8980761256934063
"(6,1)",0.8,0.02,29,15,5,True,0.9040010821109621
"(6,1)",0.8,0.02,30,20,5,True,0.9112426035502958
"(6,1)",0.8,0.02,31,19,5,True,0.8594317701732149
"(6,1)",0.8,0.02,32,43,5,True,0.8465753424657534
"(6,1)",0.8,0.02,33,31,5,True,0.84274242461001
"(6,1)",0.8,0.02,34,57,5,True,0.8333935642823674
"(6,1)",0.8,0.02,35,70,2,False,0.5124149725683036
"(6,1)",0.8,0.02,36,70,2,False,0.4922530500132886
"(6,1)",0.8,0.02,37,16,5,True,0.8638888888888889
