theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(4,1)",0.1,0.02,2,0.97,0.03,0.0,0.0,0.0,0.0
"(4,1)",0.1,0.02,3,0.95,0.04,0.01,0.0,0.0,0.0
"(4,1)",0.1,0.02,4,0.77,0.18,0.04,0.01,0.0,0.0
"(4,1)",0.1,0.02,5,0.56,0.34,0.08,0.02,0.0,0.0
"(4,1)",0.1,0.02,6,0.4,0.35,0.19,0.05,0.01,0.0
"(4,1)",0.1,0.02,7,0.24,0.38,0.24,0.13,0.0,0.01
"(4,1)",0.1,0.02,8,0.16,0.35,0.22,0.2,0.06,0.01
"(4,1)",0.1,0.02,9,0.11,0.33,0.16,0.26,0.11,0.03
"(4,1)",0.1,0.02,10,0.07,0.23,0.21,0.24,0.18,0.07
"(4,1)",0.1,0.02,11,0.04,0.19,0.16,0.25,0.21,0.15
"(4,1)",0.1,0.02,12,0.02,0.14,0.17,0.19,0.23,0.25
"(4,1)",0.1,0.02,13,0.02,0.11,0.13,0.14,0.18,0.42
"(4,1)",0.1,0.02,14,0.01,0.11,0.07,0.13,0.17,0.51
"(4,1)",0.1,0.02,15,0.01,0.09,0.06,0.08,0.18,0.58
"(4,1)",0.1,0.02,16,0.01,0.06,0.05,0.08,0.11,0.69
"(4,1)",0.1,0.02,17,0.01,0.05,0.04,0.09,0.06,0.75
"(4,1)",0.1,0.02,18,0.01,0.05,0.01,0.08,0.1,0.75
"(4,1)",0.1,0.02,19,0.01,0.05,0.01,0.05,0.07,0.81
"(4,1)",0.1,0.02,20,0.01,0.05,0.01,0.03,0.06,0.84
"(4,1)",0.1,0.02,21,0.01,0.05,0.01,0.01,0.04,0.88
"(4,1)",0.1,0.02,22,0.01,0.04,0.02,0.01,0.02,0.9
"(4,1)",0.1,0.02,23,0.01,0.04,0.02,0.01,0.01,0.91
"(4,1)",0.1,0.02,24,0.01,0.04,0.01,0.02,0.01,0.91
"(4,1)",0.1,0.02,25,0.01,0.04,0.0,0.03,0.01,0.91
"(4,1)",0.1,0.02,26,0.01,0.04,0.0,0.02,0.02,0.91
"(4,1)",0.1,0.02,27,0.01,0.04,0.0,0.02,0.01,0.92
"(4,1)",0.1,0.02,28,0.01,0.04,0.0,0.02,0.0,0.93
"(4,1)",0.1,0.02,29,0.01,0.03,0.01,0.02,0.0,0.93
"(4,1)",0.1,0.02,30,0.01,0.03,0.01,0.02,0.0,0.93
"(4,1)",0.1,0.02,31,0.01,0.03,0.0,0.03,0.0,0.93
"(4,1)",0.1,0.02,32,0.01,0.03,0.0,0.02,0.01,0.93
"(4,1)",0.1,0.02,33,0.01,0.03,0.0,0.02,0.0,0.94
"(4,1)",0.1,0.02,34,0.01,0.03,0.0,0.02,0.0,0.94
"(4,1)",0.1,0.02,35,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.1,0.02,36,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,37,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,38,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,39,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,40,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,41,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,42,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,43,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,44,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,45,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,46,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,47,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,48,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,49,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,50,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,51,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,52,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,53,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,54,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,55,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,56,0.01,0.02,0.0,0.03,0.0,0.94
"(4,1)",0.1,0.02,57,0.01,0.02,0.0,0.03,0.0,0.94
