theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.4,0.02,1,0.93,0.07,0.0,0.0,0.0,0.0
"(1,1)",0.4,0.02,2,0.77,0.23,0.0,0.0,0.0,0.0
"(1,1)",0.4,0.02,3,0.56,0.43,0.01,0.0,0.0,0.0
"(1,1)",0.4,0.02,4,0.39,0.56,0.04,0.01,0.0,0.0
"(1,1)",0.4,0.02,5,0.25,0.59,0.12,0.03,0.01,0.0
"(1,1)",0.4,0.02,6,0.14,0.55,0.24,0.06,0.01,0.0
"(1,1)",0.4,0.02,7,0.11,0.51,0.27,0.09,0.02,0.0
"(1,1)",0.4,0.02,8,0.08,0.43,0.36,0.11,0.02,0.0
"(1,1)",0.4,0.02,9,0.08,0.38,0.3,0.19,0.05,0.0
"(1,1)",0.4,0.02,10,0.08,0.33,0.3,0.18,0.09,0.02
"(1,1)",0.4,0.02,11,0.07,0.31,0.28,0.2,0.11,0.03
"(1,1)",0.4,0.02,12,0.05,0.27,0.31,0.19,0.12,0.06
"(1,1)",0.4,0.02,13,0.05,0.23,0.28,0.24,0.11,0.09
"(1,1)",0.4,0.02,14,0.05,0.22,0.24,0.25,0.14,0.1
"(1,1)",0.4,0.02,15,0.05,0.16,0.27,0.23,0.16,0.13
"(1,1)",0.4,0.02,16,0.05,0.16,0.22,0.27,0.12,0.18
"(1,1)",0.4,0.02,17,0.05,0.15,0.18,0.29,0.11,0.22
"(1,1)",0.4,0.02,18,0.05,0.15,0.14,0.27,0.14,0.25
"(1,1)",0.4,0.02,19,0.05,0.15,0.14,0.2,0.18,0.28
"(1,1)",0.4,0.02,20,0.05,0.14,0.11,0.23,0.15,0.32
"(1,1)",0.4,0.02,21,0.05,0.13,0.1,0.21,0.16,0.35
"(1,1)",0.4,0.02,22,0.05,0.13,0.1,0.17,0.18,0.37
"(1,1)",0.4,0.02,23,0.05,0.12,0.1,0.16,0.13,0.44
"(1,1)",0.4,0.02,24,0.05,0.12,0.09,0.15,0.11,0.48
"(1,1)",0.4,0.02,25,0.05,0.12,0.08,0.14,0.11,0.5
"(1,1)",0.4,0.02,26,0.05,0.12,0.07,0.13,0.12,0.51
"(1,1)",0.4,0.02,27,0.04,0.12,0.08,0.12,0.13,0.51
"(1,1)",0.4,0.02,28,0.04,0.12,0.07,0.09,0.13,0.55
"(1,1)",0.4,0.02,29,0.04,0.11,0.08,0.07,0.14,0.56
"(1,1)",0.4,0.02,30,0.04,0.1,0.08,0.07,0.13,0.58
"(1,1)",0.4,0.02,31,0.04,0.1,0.07,0.07,0.12,0.6
"(1,1)",0.4,0.02,32,0.04,0.1,0.06,0.07,0.11,0.62
"(1,1)",0.4,0.02,33,0.04,0.1,0.05,0.07,0.1,0.64
"(1,1)",0.4,0.02,34,0.04,0.1,0.05,0.07,0.09,0.65
"(1,1)",0.4,0.02,35,0.04,0.1,0.05,0.05,0.11,0.65
"(1,1)",0.4,0.02,36,0.04,0.09,0.06,0.04,0.09,0.68
"(1,1)",0.4,0.02,37,0.04,0.09,0.06,0.04,0.08,0.69
"(1,1)",0.4,0.02,38,0.04,0.09,0.06,0.03,0.06,0.72
"(1,1)",0.4,0.02,39,0.04,0.09,0.06,0.03,0.05,0.73
"(1,1)",0.4,0.02,40,0.04,0.09,0.06,0.03,0.05,0.73
"(1,1)",0.4,0.02,41,0.04,0.09,0.06,0.02,0.06,0.73
"(1,1)",0.4,0.02,42,0.04,0.09,0.06,0.02,0.04,0.75
"(1,1)",0.4,0.02,43,0.04,0.09,0.06,0.02,0.04,0.75
"(1,1)",0.4,0.02,44,0.04,0.09,0.06,0.02,0.03,0.76
"(1,1)",0.4,0.02,45,0.04,0.09,0.05,0.03,0.02,0.77
"(1,1)",0.4,0.02,46,0.04,0.09,0.05,0.03,0.02,0.77
"(1,1)",0.4,0.02,47,0.04,0.09,0.05,0.03,0.02,0.77
"(1,1)",0.4,0.02,48,0.04,0.09,0.05,0.03,0.02,0.77
"(1,1)",0.4,0.02,49,0.04,0.09,0.05,0.03,0.02,0.77
"(1,1)",0.4,0.02,50,0.04,0.09,0.05,0.02,0.03,0.77
"(1,1)",0.4,0.02,51,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,52,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,53,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,54,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,55,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,56,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,57,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,58,0.04,0.09,0.05,0.02,0.02,0.78
"(1,1)",0.4,0.02,59,0.04,0.09,0.05,0.01,0.03,0.78
"(1,1)",0.4,0.02,60,0.04,0.09,0.05,0.01,0.03,0.78
"(1,1)",0.4,0.02,61,0.04,0.09,0.05,0.01,0.02,0.79
"(1,1)",0.4,0.02,62,0.04,0.09,0.05,0.01,0.02,0.79
"(1,1)",0.4,0.02,63,0.04,0.09,0.05,0.01,0.02,0.79
"(1,1)",0.4,0.02,64,0.04,0.09,0.05,0.01,0.02,0.79
"(1,1)",0.4,0.02,65,0.03,0.1,0.05,0.01,0.02,0.79
"(1,1)",0.4,0.02,66,0.03,0.1,0.05,0.01,0.02,0.79
"(1,1)",0.4,0.02,67,0.03,0.09,0.06,0.01,0.02,0.79
"(1,1)",0.4,0.02,68,0.03,0.09,0.05,0.02,0.02,0.79
"(1,1)",0.4,0.02,69,0.03,0.09,0.05,0.02,0.02,0.79
"(1,1)",0.4,0.02,70,0.03,0.09,0.05,0.01,0.03,0.79
