theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.7,0.02,1,0.44,0.56,0.0,0.0,0.0,0.0
"(3,1)",0.7,0.02,2,0.35,0.65,0.0,0.0,0.0,0.0
"(3,1)",0.7,0.02,3,0.29,0.59,0.12,0.0,0.0,0.0
"(3,1)",0.7,0.02,4,0.28,0.49,0.23,0.0,0.0,0.0
"(3,1)",0.7,0.02,5,0.22,0.52,0.22,0.04,0.0,0.0
"(3,1)",0.7,0.02,6,0.18,0.45,0.28,0.09,0.0,0.0
"(3,1)",0.7,0.02,7,0.15,0.44,0.28,0.12,0.01,0.0
"(3,1)",0.7,0.02,8,0.08,0.49,0.28,0.13,0.02,0.0
"(3,1)",0.7,0.02,9,0.08,0.45,0.27,0.17,0.02,0.01
"(3,1)",0.7,0.02,10,0.07,0.41,0.28,0.21,0.02,0.01
"(3,1)",0.7,0.02,11,0.06,0.38,0.29,0.22,0.04,0.01
"(3,1)",0.7,0.02,12,0.05,0.37,0.29,0.23,0.05,0.01
"(3,1)",0.7,0.02,13,0.04,0.33,0.31,0.22,0.06,0.04
"(3,1)",0.7,0.02,14,0.04,0.3,0.29,0.22,0.09,0.06
"(3,1)",0.7,0.02,15,0.03,0.29,0.29,0.17,0.14,0.08
"(3,1)",0.7,0.02,16,0.03,0.27,0.29,0.17,0.13,0.11
"(3,1)",0.7,0.02,17,0.03,0.26,0.26,0.15,0.17,0.13
"(3,1)",0.7,0.02,18,0.03,0.24,0.23,0.17,0.14,0.19
"(3,1)",0.7,0.02,19,0.03,0.24,0.22,0.16,0.15,0.2
"(3,1)",0.7,0.02,20,0.03,0.24,0.17,0.2,0.13,0.23
"(3,1)",0.7,0.02,21,0.03,0.23,0.15,0.2,0.12,0.27
"(3,1)",0.7,0.02,22,0.03,0.23,0.13,0.2,0.09,0.32
"(3,1)",0.7,0.02,23,0.02,0.24,0.13,0.19,0.08,0.34
"(3,1)",0.7,0.02,24,0.02,0.23,0.12,0.16,0.11,0.36
"(3,1)",0.7,0.02,25,0.02,0.22,0.13,0.11,0.13,0.39
"(3,1)",0.7,0.02,26,0.02,0.22,0.13,0.09,0.11,0.43
"(3,1)",0.7,0.02,27,0.02,0.22,0.12,0.1,0.1,0.44
"(3,1)",0.7,0.02,28,0.02,0.19,0.14,0.08,0.08,0.49
"(3,1)",0.7,0.02,29,0.02,0.18,0.14,0.09,0.07,0.5
"(3,1)",0.7,0.02,30,0.02,0.18,0.13,0.08,0.08,0.51
"(3,1)",0.7,0.02,31,0.02,0.17,0.14,0.06,0.07,0.54
"(3,1)",0.7,0.02,32,0.02,0.17,0.14,0.06,0.05,0.56
"(3,1)",0.7,0.02,33,0.02,0.17,0.12,0.07,0.05,0.57
"(3,1)",0.7,0.02,34,0.02,0.17,0.12,0.07,0.05,0.57
"(3,1)",0.7,0.02,35,0.02,0.17,0.11,0.07,0.03,0.6
"(3,1)",0.7,0.02,36,0.02,0.17,0.09,0.09,0.03,0.6
"(3,1)",0.7,0.02,37,0.02,0.16,0.09,0.09,0.03,0.61
"(3,1)",0.7,0.02,38,0.02,0.16,0.09,0.08,0.02,0.63
"(3,1)",0.7,0.02,39,0.02,0.15,0.09,0.05,0.06,0.63
"(3,1)",0.7,0.02,40,0.02,0.15,0.09,0.05,0.05,0.64
"(3,1)",0.7,0.02,41,0.02,0.15,0.07,0.05,0.06,0.65
"(3,1)",0.7,0.02,42,0.02,0.15,0.07,0.04,0.05,0.67
"(3,1)",0.7,0.02,43,0.02,0.14,0.08,0.03,0.03,0.7
"(3,1)",0.7,0.02,44,0.02,0.14,0.07,0.04,0.02,0.71
"(3,1)",0.7,0.02,45,0.02,0.14,0.07,0.04,0.02,0.71
"(3,1)",0.7,0.02,46,0.02,0.14,0.06,0.05,0.01,0.72
"(3,1)",0.7,0.02,47,0.02,0.14,0.06,0.04,0.02,0.72
"(3,1)",0.7,0.02,48,0.02,0.14,0.06,0.04,0.02,0.72
"(3,1)",0.7,0.02,49,0.02,0.14,0.06,0.04,0.01,0.73
"(3,1)",0.7,0.02,50,0.02,0.14,0.05,0.05,0.01,0.73
"(3,1)",0.7,0.02,51,0.02,0.14,0.05,0.05,0.0,0.74
"(3,1)",0.7,0.02,52,0.02,0.14,0.04,0.06,0.0,0.74
"(3,1)",0.7,0.02,53,0.02,0.14,0.04,0.06,0.0,0.74
"(3,1)",0.7,0.02,54,0.02,0.14,0.04,0.05,0.01,0.74
"(3,1)",0.7,0.02,55,0.02,0.14,0.04,0.05,0.01,0.74
"(3,1)",0.7,0.02,56,0.02,0.14,0.04,0.05,0.01,0.74
"(3,1)",0.7,0.02,57,0.02,0.14,0.04,0.05,0.0,0.75
"(3,1)",0.7,0.02,58,0.02,0.14,0.04,0.05,0.0,0.75
"(3,1)",0.7,0.02,59,0.02,0.14,0.04,0.05,0.0,0.75
"(3,1)",0.7,0.02,60,0.02,0.14,0.04,0.05,0.0,0.75
"(3,1)",0.7,0.02,61,0.02,0.14,0.04,0.04,0.01,0.75
"(3,1)",0.7,0.02,62,0.02,0.14,0.03,0.04,0.02,0.75
"(3,1)",0.7,0.02,63,0.02,0.14,0.03,0.04,0.01,0.76
"(3,1)",0.7,0.02,64,0.02,0.14,0.03,0.04,0.01,0.76
"(3,1)",0.7,0.02,65,0.02,0.14,0.02,0.05,0.01,0.76
"(3,1)",0.7,0.02,66,0.02,0.14,0.02,0.04,0.02,0.76
"(3,1)",0.7,0.02,67,0.02,0.14,0.02,0.04,0.01,0.77
"(3,1)",0.7,0.02,68,0.02,0.14,0.02,0.03,0.02,0.77
"(3,1)",0.7,0.02,69,0.02,0.14,0.02,0.03,0.02,0.77
"(3,1)",0.7,0.02,70,0.02,0.14,0.02,0.03,0.02,0.77
