theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,1)",0.9,0.02,1,23,5,True,0.8324779306097311
"(1,1)",0.9,0.02,2,30,5,True,0.7267886695918363
"(1,1)",0.9,0.02,3,35,5,True,0.709933657784169
"(1,1)",0.9,0.02,4,28,5,True,0.7413135657747505
"(1,1)",0.9,0.02,5,11,5,True,0.8387096774193549
"(1,1)",0.9,0.02,6,70,3,False,0.357470170747639
"(1,1)",0.9,0.02,7,33,5,True,0.7067628713754239
"(1,1)",0.9,0.02,8,21,5,True,0.7390683146459834
"(1,1)",0.9,0.02,9,70,0,False,0.09132073271538686
"(1,1)",0.9,0.02,10,27,5,True,0.8074823634564433
"(1,1)",0.9,0.02,11,70,3,False,0.3561039983387605
"(1,1)",0.9,0.02,12,70,1,False,0.1807897418306754
"(1,1)",0.9,0.02,13,70,1,False,0.1959803329651482
"(1,1)",0.9,0.02,14,70,0,False,0.09089732453427184
"(1,1)",0.9,0.02,15,32,5,True,0.7291469780409753
"(1,1)",0.9,0.02,16,52,5,True,0.7524452577774974
"(1,1)",0.9,0.02,17,21,5,True,0.8272251308900523
"(1,1)",0.9,0.02,18,32,5,True,0.7939698492462312
"(1,1)",0.9,0.02,19,14,5,True,0.7706844486175428
"(1,1)",0.9,0.02,20,17,5,True,0.831578947368421
"(1,1)",0.9,0.02,21,70,1,False,0.1620763315519241
"(1,1)",0.9,0.02,22,70,2,False,0.29709110719561843
"(1,1)",0.9,0.02,23,70,2,False,0.2399286056723432
"(1,1)",0.9,0.02,24,49,5,True,0.7028555052124833
"(1,1)",0.9,0.02,25,70,2,False,0.2498753603406639
"(1,1)",0.9,0.02,26,36,5,True,0.7700787401574802
"(1,1)",0.9,0.02,27,20,5,True,0.8200829875518673
"(1,1)",0.9,0.02,28,63,5,True,0.6013531188810016
"(1,1)",0.9,0.02,29,70,1,False,0.1819431193468037
"(1,1)",0.9,0.02,30,15,5,True,0.839572192513369
"(1,1)",0.9,0.02,31,70,2,False,0.258334202501237
"(1,1)",0.9,0.02,32,23,5,True,0.7187879802215283
"(1,1)",0.9,0.02,33,65,5,True,0.6893617021276596
"(1,1)",0.9,0.02,34,38,5,True,0.7465570423522695
"(1,1)",0.9,0.02,35,17,5,True,0.7729468599033815
"(1,1)",0.9,0.02,36,70,1,False,0.19150887887439416
"(1,1)",0.9,0.02,37,41,5,True,0.7302325581395349
"(1,1)",0.9,0.02,38,45,5,True,0.778440729879625
"(1,1)",0.9,0.02,39,70,0,False,0.09244739974769797
"(1,1)",0.9,0.02,40,70,2,False,0.2673168346908857
"(1,1)",0.9,0.02,41,24,5,True,0.7309324490862011
"(1,1)",0.9,0.02,42,54,5,True,0.6247429389263
"(1,1)",0.9,0.02,43,70,1,False,0.18116049821533597
"(1,1)",0.9,0.02,44,64,5,True,0.7547340133506625
"(1,1)",0.9,0.02,45,25,5,True,0.6725522052298516
"(1,1)",0.9,0.02,46,70,3,False,0.31065766338437245
"(1,1)",0.9,0.02,47,30,5,True,0.6806979383855815
"(1,1)",0.9,0.02,48,19,5,True,0.7792556087448665
"(1,1)",0.9,0.02,49,36,5,True,0.7975824215369568
"(1,1)",0.9,0.02,50,70,1,False,0.17256631123210062
"(1,1)",0.9,0.02,51,24,5,True,0.7918050941306755
"(1,1)",0.9,0.02,52,70,1,False,0.1552147792128476
"(1,1)",0.9,0.02,53,70,0,False,0.09908950305046342
"(1,1)",0.9,0.02,54,23,5,True,0.7794982289478916
"(1,1)",0.9,0.02,55,64,5,True,0.5931108398550574
"(1,1)",0.9,0.02,56,38,5,True,0.7022222222222222
"(1,1)",0.9,0.02,57,15,5,True,0.830119505058695
"(1,1)",0.9,0.02,58,70,2,False,0.3548626308440872
"(1,1)",0.9,0.02,59,70,1,False,0.21234156294732923
"(1,1)",0.9,0.02,60,70,0,False,0.09280439166661916
"(1,1)",0.9,0.02,61,32,5,True,0.7604088531562779
"(1,1)",0.9,0.02,62,14,5,True,0.8061224489795918
"(1,1)",0.9,0.02,63,38,5,True,0.6805794675962189
"(1,1)",0.9,0.02,64,70,1,False,0.18365289315178493
"(1,1)",0.9,0.02,65,30,5,True,0.6639138386155246
"(1,1)",0.9,0.02,66,21,5,True,0.8159919705587154
"(1,1)",0.9,0.02,67,70,2,False,0.3285455021026075
"(1,1)",0.9,0.02,68,44,5,True,0.6580591670211509
"(1,1)",0.9,0.02,69,8,5,True,0.8335373317013464
"(1,1)",0.9,0.02,70,70,0,False,0.09952306981434025
"(1,1)",0.9,0.02,71,70,1,False,0.22431184462373013
"(1,1)",0.9,0.02,72,24,5,True,0.7960379334874427
"(1,1)",0.9,0.02,73,67,5,True,0.605125467882116
"(1,1)",0.9,0.02,74,13,5,True,0.8387096774193549
"(1,1)",0.9,0.02,75,25,5,True,0.7785715151294821
"(1,1)",0.9,0.02,76,57,5,True,0.5385099594020539
"(1,1)",0.9,0.02,77,29,5,True,0.7042364573433949
"(1,1)",0.9,0.02,78,70,1,False,0.1822973013494641
"(1,1)",0.9,0.02,79,29,5,True,0.7622377622377622
"(1,1)",0.9,0.02,80,43,5,True,0.7423876522469552
"(1,1)",0.9,0.02,81,70,1,False,0.161573305461203
"(1,1)",0.9,0.02,82,70,1,False,0.19010658521173376
"(1,1)",0.9,0.02,83,24,5,True,0.7409584380068387
"(1,1)",0.9,0.02,84,24,5,True,0.8089827006691542
"(1,1)",0.9,0.02,85,70,1,False,0.168819932902731
"(1,1)",0.9,0.02,86,64,5,True,0.5462163406304743
"(1,1)",0.9,0.02,87,67,5,True,0.5598321679755505
"(1,1)",0.9,0.02,88,10,5,True,0.8267419962335216
"(1,1)",0.9,0.02,89,70,3,False,0.3376781319971108
"(1,1)",0.9,0.02,90,42,5,True,0.7152590919825589
"(1,1)",0.9,0.02,91,70,1,False,0.1738681362826535
"(1,1)",0.9,0.02,92,70,0,False,0.08810114243744206
"(1,1)",0.9,0.02,93,70,1,False,0.17683560114313898
"(1,1)",0.9,0.02,94,18,5,True,0.7696239693496798
"(1,1)",0.9,0.02,95,70,1,False,0.18310731783689016
"(1,1)",0.9,0.02,96,70,0,False,0.0909674612345822
"(1,1)",0.9,0.02,97,14,5,True,0.7890088551556873
"(1,1)",0.9,0.02,98,70,1,False,0.1696997434770787
"(1,1)",0.9,0.02,99,70,2,False,0.2897083058919688
"(1,1)",0.9,0.02,100,70,3,False,0.32904480766306365
