theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.2,0.02,1,12,5,True,0.9090909090909091
"(6,1)",0.2,0.02,2,16,5,True,0.9080118694362018
"(6,1)",0.2,0.02,3,14,5,True,0.905086085734364
"(6,1)",0.2,0.02,4,18,5,True,0.851441364470603
"(6,1)",0.2,0.02,5,17,5,True,0.8964516951229813
"(6,1)",0.2,0.02,6,47,5,True,0.846521542536012
"(6,1)",0.2,0.02,7,12,5,True,0.897634379861919
"(6,1)",0.2,0.02,8,16,5,True,0.9069321894502378
"(6,1)",0.2,0.02,9,11,5,True,0.8924418604651162
"(6,1)",0.2,0.02,10,20,5,True,0.8631284916201116
"(6,1)",0.2,0.02,11,18,5,True,0.8687337710355858
"(6,1)",0.2,0.02,12,9,5,True,0.9107142857142857
"(6,1)",0.2,0.02,13,22,5,True,0.9056047197640118
"(6,1)",0.2,0.02,14,19,5,True,0.8603179311298517
"(6,1)",0.2,0.02,15,18,5,True,0.9
"(6,1)",0.2,0.02,16,15,5,True,0.9085545722713865
"(6,1)",0.2,0.02,17,15,5,True,0.8828144152978671
"(6,1)",0.2,0.02,18,14,5,True,0.8942655683590381
"(6,1)",0.2,0.02,19,19,5,True,0.9090909090909091
"(6,1)",0.2,0.02,20,15,5,True,0.8793103448275862
"(6,1)",0.2,0.02,21,25,5,True,0.8780305033941638
"(6,1)",0.2,0.02,22,27,5,True,0.8885325930889251
"(6,1)",0.2,0.02,23,10,5,True,0.9035087719298246
"(6,1)",0.2,0.02,24,20,5,True,0.8838636542720391
"(6,1)",0.2,0.02,25,23,5,True,0.8747420374547205
"(6,1)",0.2,0.02,26,17,5,True,0.8563110352093918
"(6,1)",0.2,0.02,27,15,5,True,0.904376299836276
"(6,1)",0.2,0.02,28,19,5,True,0.8864840231491794
"(6,1)",0.2,0.02,29,25,5,True,0.8574464475012077
"(6,1)",0.2,0.02,30,15,5,True,0.877985379849995
"(6,1)",0.2,0.02,31,11,5,True,0.8979591836734695
"(6,1)",0.2,0.02,32,19,5,True,0.9048194241093215
"(6,1)",0.2,0.02,33,19,5,True,0.8926123026782872
"(6,1)",0.2,0.02,34,20,5,True,0.8679215751123525
"(6,1)",0.2,0.02,35,16,5,True,0.8974499313056397
"(6,1)",0.2,0.02,36,12,5,True,0.9021254723602491
"(6,1)",0.2,0.02,37,20,5,True,0.8927536231884057
"(6,1)",0.2,0.02,38,11,5,True,0.9069083782459578
"(6,1)",0.2,0.02,39,25,5,True,0.8722222222222222
"(6,1)",0.2,0.02,40,21,5,True,0.9032653995463286
"(6,1)",0.2,0.02,41,20,5,True,0.8766500410632374
"(6,1)",0.2,0.02,42,16,5,True,0.9026548672566372
"(6,1)",0.2,0.02,43,13,5,True,0.8977858495751007
"(6,1)",0.2,0.02,44,34,5,True,0.8604535920897965
"(6,1)",0.2,0.02,45,13,5,True,0.8917961143201631
"(6,1)",0.2,0.02,46,24,5,True,0.8791271892047086
"(6,1)",0.2,0.02,47,30,5,True,0.9009455200360199
"(6,1)",0.2,0.02,48,20,5,True,0.905411488586985
"(6,1)",0.2,0.02,49,14,5,True,0.8988431169771541
"(6,1)",0.2,0.02,50,16,5,True,0.8543117700385991
"(6,1)",0.2,0.02,51,12,5,True,0.9089506172839505
"(6,1)",0.2,0.02,52,14,5,True,0.9040145406076963
"(6,1)",0.2,0.02,53,70,0,False,0.290766991138761
"(6,1)",0.2,0.02,54,14,5,True,0.9031381421878377
"(6,1)",0.2,0.02,55,17,5,True,0.8932951477268258
"(6,1)",0.2,0.02,56,18,5,True,0.881470367591898
"(6,1)",0.2,0.02,57,11,5,True,0.9043365288796112
"(6,1)",0.2,0.02,58,18,5,True,0.8685530906942748
"(6,1)",0.2,0.02,59,18,5,True,0.9054370418991357
"(6,1)",0.2,0.02,60,30,5,True,0.8798422061176719
"(6,1)",0.2,0.02,61,10,5,True,0.9109792284866469
"(6,1)",0.2,0.02,62,12,5,True,0.9104477611940298
"(6,1)",0.2,0.02,63,14,5,True,0.8920537819409927
"(6,1)",0.2,0.02,64,22,5,True,0.8900704050949764
"(6,1)",0.2,0.02,65,17,5,True,0.8893011868502313
"(6,1)",0.2,0.02,66,15,5,True,0.9053254437869822
"(6,1)",0.2,0.02,67,13,5,True,0.9040697674418605
"(6,1)",0.2,0.02,68,13,5,True,0.8973948955565908
"(6,1)",0.2,0.02,69,18,5,True,0.9018210048661686
"(6,1)",0.2,0.02,70,24,5,True,0.8482038429406851
"(6,1)",0.2,0.02,71,9,5,True,0.9087008842149322
"(6,1)",0.2,0.02,72,12,5,True,0.9107142857142857
"(6,1)",0.2,0.02,73,22,5,True,0.8801447308909995
"(6,1)",0.2,0.02,74,15,5,True,0.8888405764638846
"(6,1)",0.2,0.02,75,9,5,True,0.9071316614420063
"(6,1)",0.2,0.02,76,13,5,True,0.9026548672566372
"(6,1)",0.2,0.02,77,41,5,True,0.8132219562064205
"(6,1)",0.2,0.02,78,22,5,True,0.8882521489971347
"(6,1)",0.2,0.02,79,12,5,True,0.8976608187134504
"(6,1)",0.2,0.02,80,14,5,True,0.9053254437869822
"(6,1)",0.2,0.02,81,21,5,True,0.8735955056179775
"(6,1)",0.2,0.02,82,17,5,True,0.9050860857343641
"(6,1)",0.2,0.02,83,17,5,True,0.9058823529411765
"(6,1)",0.2,0.02,84,24,5,True,0.8796561604584527
"(6,1)",0.2,0.02,85,12,5,True,0.9086215797625193
"(6,1)",0.2,0.02,86,25,5,True,0.88
"(6,1)",0.2,0.02,87,19,5,True,0.9035087719298246
"(6,1)",0.2,0.02,88,15,5,True,0.9104477611940298
"(6,1)",0.2,0.02,89,12,5,True,0.9026251367879943
"(6,1)",0.2,0.02,90,12,5,True,0.9045038153354177
"(6,1)",0.2,0.02,91,20,5,True,0.8668555240793201
"(6,1)",0.2,0.02,92,21,5,True,0.8948501925144793
"(6,1)",0.2,0.02,93,12,5,True,0.9058823529411765
"(6,1)",0.2,0.02,94,17,5,True,0.8853868194842407
"(6,1)",0.2,0.02,95,19,5,True,0.8885714285714286
"(6,1)",0.2,0.02,96,14,5,True,0.8987558859595081
"(6,1)",0.2,0.02,97,9,5,True,0.9082901554404145
"(6,1)",0.2,0.02,98,22,5,True,0.9056399016927152
"(6,1)",0.2,0.02,99,19,5,True,0.8978123184390313
"(6,1)",0.2,0.02,100,25,5,True,0.8661826975420859
