theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.6,0.02,1,0.57,0.43,0.0,0.0,0.0,0.0
"(1,1)",0.6,0.02,2,0.26,0.74,0.0,0.0,0.0,0.0
"(1,1)",0.6,0.02,3,0.15,0.76,0.09,0.0,0.0,0.0
"(1,1)",0.6,0.02,4,0.11,0.67,0.21,0.01,0.0,0.0
"(1,1)",0.6,0.02,5,0.06,0.63,0.29,0.02,0.0,0.0
"(1,1)",0.6,0.02,6,0.06,0.52,0.35,0.07,0.0,0.0
"(1,1)",0.6,0.02,7,0.03,0.5,0.35,0.11,0.01,0.0
"(1,1)",0.6,0.02,8,0.03,0.43,0.34,0.19,0.01,0.0
"(1,1)",0.6,0.02,9,0.03,0.37,0.34,0.22,0.04,0.0
"(1,1)",0.6,0.02,10,0.03,0.27,0.41,0.23,0.06,0.0
"(1,1)",0.6,0.02,11,0.03,0.24,0.34,0.26,0.12,0.01
"(1,1)",0.6,0.02,12,0.03,0.21,0.31,0.29,0.13,0.03
"(1,1)",0.6,0.02,13,0.03,0.2,0.26,0.3,0.16,0.05
"(1,1)",0.6,0.02,14,0.03,0.19,0.22,0.3,0.19,0.07
"(1,1)",0.6,0.02,15,0.03,0.15,0.24,0.26,0.23,0.09
"(1,1)",0.6,0.02,16,0.03,0.14,0.22,0.26,0.23,0.12
"(1,1)",0.6,0.02,17,0.03,0.13,0.2,0.23,0.22,0.19
"(1,1)",0.6,0.02,18,0.03,0.12,0.2,0.21,0.21,0.23
"(1,1)",0.6,0.02,19,0.03,0.12,0.19,0.16,0.24,0.26
"(1,1)",0.6,0.02,20,0.03,0.11,0.19,0.15,0.24,0.28
"(1,1)",0.6,0.02,21,0.03,0.1,0.19,0.14,0.21,0.33
"(1,1)",0.6,0.02,22,0.03,0.1,0.17,0.16,0.16,0.38
"(1,1)",0.6,0.02,23,0.03,0.1,0.15,0.17,0.12,0.43
"(1,1)",0.6,0.02,24,0.02,0.11,0.14,0.14,0.15,0.44
"(1,1)",0.6,0.02,25,0.02,0.11,0.12,0.14,0.15,0.46
"(1,1)",0.6,0.02,26,0.02,0.11,0.12,0.11,0.17,0.47
"(1,1)",0.6,0.02,27,0.02,0.11,0.12,0.1,0.14,0.51
"(1,1)",0.6,0.02,28,0.02,0.11,0.12,0.09,0.1,0.56
"(1,1)",0.6,0.02,29,0.02,0.09,0.14,0.08,0.1,0.57
"(1,1)",0.6,0.02,30,0.02,0.09,0.13,0.08,0.09,0.59
"(1,1)",0.6,0.02,31,0.02,0.09,0.12,0.08,0.1,0.59
"(1,1)",0.6,0.02,32,0.01,0.1,0.12,0.08,0.1,0.59
"(1,1)",0.6,0.02,33,0.01,0.09,0.13,0.07,0.09,0.61
"(1,1)",0.6,0.02,34,0.01,0.09,0.12,0.08,0.07,0.63
"(1,1)",0.6,0.02,35,0.01,0.08,0.12,0.09,0.03,0.67
"(1,1)",0.6,0.02,36,0.01,0.08,0.12,0.09,0.02,0.68
"(1,1)",0.6,0.02,37,0.01,0.08,0.11,0.09,0.03,0.68
"(1,1)",0.6,0.02,38,0.01,0.08,0.11,0.07,0.05,0.68
