theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(6,1)",0.9,0.02,1,0.75,0.25,0.0,0.0,0.0,0.0
"(6,1)",0.9,0.02,2,0.67,0.24,0.09,0.0,0.0,0.0
"(6,1)",0.9,0.02,3,0.56,0.31,0.12,0.01,0.0,0.0
"(6,1)",0.9,0.02,4,0.49,0.33,0.16,0.02,0.0,0.0
"(6,1)",0.9,0.02,5,0.43,0.37,0.16,0.03,0.01,0.0
"(6,1)",0.9,0.02,6,0.38,0.39,0.15,0.06,0.02,0.0
"(6,1)",0.9,0.02,7,0.36,0.36,0.18,0.08,0.02,0.0
"(6,1)",0.9,0.02,8,0.36,0.35,0.18,0.07,0.04,0.0
"(6,1)",0.9,0.02,9,0.34,0.32,0.19,0.11,0.04,0.0
"(6,1)",0.9,0.02,10,0.33,0.3,0.19,0.11,0.07,0.0
"(6,1)",0.9,0.02,11,0.3,0.32,0.17,0.14,0.06,0.01
"(6,1)",0.9,0.02,12,0.24,0.36,0.15,0.17,0.06,0.02
"(6,1)",0.9,0.02,13,0.21,0.36,0.17,0.16,0.07,0.03
"(6,1)",0.9,0.02,14,0.21,0.33,0.19,0.15,0.09,0.03
"(6,1)",0.9,0.02,15,0.2,0.32,0.2,0.15,0.08,0.05
"(6,1)",0.9,0.02,16,0.18,0.34,0.18,0.15,0.08,0.07
"(6,1)",0.9,0.02,17,0.18,0.28,0.21,0.15,0.08,0.1
"(6,1)",0.9,0.02,18,0.17,0.29,0.21,0.14,0.08,0.11
"(6,1)",0.9,0.02,19,0.16,0.28,0.21,0.14,0.08,0.13
"(6,1)",0.9,0.02,20,0.15,0.25,0.22,0.15,0.08,0.15
"(6,1)",0.9,0.02,21,0.12,0.26,0.22,0.12,0.11,0.17
"(6,1)",0.9,0.02,22,0.12,0.22,0.21,0.13,0.11,0.21
"(6,1)",0.9,0.02,23,0.1,0.22,0.23,0.11,0.11,0.23
"(6,1)",0.9,0.02,24,0.09,0.2,0.22,0.12,0.13,0.24
"(6,1)",0.9,0.02,25,0.09,0.18,0.2,0.13,0.13,0.27
"(6,1)",0.9,0.02,26,0.09,0.16,0.17,0.15,0.15,0.28
"(6,1)",0.9,0.02,27,0.09,0.16,0.15,0.14,0.16,0.3
"(6,1)",0.9,0.02,28,0.08,0.13,0.16,0.14,0.11,0.38
"(6,1)",0.9,0.02,29,0.08,0.12,0.14,0.14,0.12,0.4
"(6,1)",0.9,0.02,30,0.08,0.11,0.13,0.11,0.13,0.44
"(6,1)",0.9,0.02,31,0.08,0.08,0.14,0.09,0.11,0.5
"(6,1)",0.9,0.02,32,0.07,0.08,0.13,0.11,0.05,0.56
"(6,1)",0.9,0.02,33,0.07,0.08,0.11,0.12,0.04,0.58
"(6,1)",0.9,0.02,34,0.07,0.08,0.08,0.12,0.06,0.59
"(6,1)",0.9,0.02,35,0.07,0.08,0.07,0.11,0.07,0.6
