theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(19,1)",0.5,0.02,1,0.58,0.42,0.0,0.0,0.0,0.0
"(19,1)",0.5,0.02,2,0.37,0.62,0.01,0.0,0.0,0.0
"(19,1)",0.5,0.02,3,0.29,0.52,0.19,0.0,0.0,0.0
"(19,1)",0.5,0.02,4,0.19,0.47,0.31,0.03,0.0,0.0
"(19,1)",0.5,0.02,5,0.17,0.43,0.35,0.05,0.0,0.0
"(19,1)",0.5,0.02,6,0.14,0.41,0.36,0.08,0.01,0.0
"(19,1)",0.5,0.02,7,0.11,0.39,0.38,0.08,0.04,0.0
"(19,1)",0.5,0.02,8,0.1,0.33,0.4,0.12,0.05,0.0
"(19,1)",0.5,0.02,9,0.09,0.3,0.37,0.19,0.04,0.01
"(19,1)",0.5,0.02,10,0.08,0.29,0.37,0.18,0.07,0.01
"(19,1)",0.5,0.02,11,0.08,0.25,0.38,0.17,0.1,0.02
"(19,1)",0.5,0.02,12,0.07,0.17,0.4,0.18,0.15,0.03
"(19,1)",0.5,0.02,13,0.06,0.16,0.28,0.29,0.14,0.07
"(19,1)",0.5,0.02,14,0.02,0.17,0.27,0.25,0.21,0.08
"(19,1)",0.5,0.02,15,0.02,0.15,0.21,0.3,0.2,0.12
"(19,1)",0.5,0.02,16,0.02,0.14,0.16,0.31,0.23,0.14
"(19,1)",0.5,0.02,17,0.01,0.14,0.14,0.3,0.2,0.21
"(19,1)",0.5,0.02,18,0.01,0.13,0.12,0.27,0.19,0.28
"(19,1)",0.5,0.02,19,0.01,0.11,0.11,0.25,0.21,0.31
"(19,1)",0.5,0.02,20,0.01,0.07,0.14,0.21,0.22,0.35
"(19,1)",0.5,0.02,21,0.01,0.05,0.11,0.23,0.17,0.43
"(19,1)",0.5,0.02,22,0.01,0.05,0.07,0.21,0.17,0.49
"(19,1)",0.5,0.02,23,0.01,0.03,0.07,0.13,0.23,0.53
"(19,1)",0.5,0.02,24,0.01,0.03,0.06,0.07,0.19,0.64
"(19,1)",0.5,0.02,25,0.01,0.02,0.03,0.11,0.13,0.7
"(19,1)",0.5,0.02,26,0.01,0.01,0.02,0.08,0.17,0.71
"(19,1)",0.5,0.02,27,0.01,0.01,0.01,0.02,0.19,0.76
"(19,1)",0.5,0.02,28,0.01,0.0,0.02,0.02,0.17,0.78
"(19,1)",0.5,0.02,29,0.01,0.0,0.0,0.03,0.12,0.84
"(19,1)",0.5,0.02,30,0.01,0.0,0.0,0.01,0.09,0.89
"(19,1)",0.5,0.02,31,0.01,0.0,0.0,0.0,0.1,0.89
"(19,1)",0.5,0.02,32,0.01,0.0,0.0,0.0,0.05,0.94
"(19,1)",0.5,0.02,33,0.01,0.0,0.0,0.0,0.02,0.97
"(19,1)",0.5,0.02,34,0.01,0.0,0.0,0.0,0.01,0.98
"(19,1)",0.5,0.02,35,0.01,0.0,0.0,0.0,0.0,0.99
"(19,1)",0.5,0.02,36,0.01,0.0,0.0,0.0,0.0,0.99
"(19,1)",0.5,0.02,37,0.01,0.0,0.0,0.0,0.0,0.99
"(19,1)",0.5,0.02,38,0.01,0.0,0.0,0.0,0.0,0.99
"(19,1)",0.5,0.02,39,0.01,0.0,0.0,0.0,0.0,0.99
"(19,1)",0.5,0.02,40,0.0,0.01,0.0,0.0,0.0,0.99
"(19,1)",0.5,0.02,41,0.0,0.01,0.0,0.0,0.0,0.99
"(19,1)",0.5,0.02,42,0.0,0.0,0.01,0.0,0.0,0.99
"(19,1)",0.5,0.02,43,0.0,0.0,0.0,0.01,0.0,0.99
"(19,1)",0.5,0.02,44,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.5,0.02,45,0.0,0.0,0.0,0.0,0.0,1.0
"(19,1)",0.5,0.02,46,0.0,0.0,0.0,0.0,0.0,1.0
"(19,1)",0.5,0.02,47,0.0,0.0,0.0,0.0,0.0,1.0
"(19,1)",0.5,0.02,48,0.0,0.0,0.0,0.0,0.0,1.0
"(19,1)",0.5,0.02,49,0.0,0.0,0.0,0.0,0.0,1.0
"(19,1)",0.5,0.02,50,0.0,0.0,0.0,0.0,0.0,1.0
"(19,1)",0.5,0.02,51,0.0,0.0,0.0,0.0,0.0,1.0
