run_id,theta,p_gen,total_nll,num_trials,k,aic
17,"(1,1)",0.7,48.7603176554574,23,2,101.5206353109148
18,"(1,1)",0.7,20.13474564338098,17,2,44.26949128676196
19,"(1,1)",0.7,74.72970720833315,42,2,153.4594144166663
20,"(1,1)",0.7,34.3564514813803,23,2,72.7129029627606
1,"(1,1)",0.8,18.898805315198224,17,2,41.79761063039645
2,"(1,1)",0.8,53.41338078833357,9,2,110.82676157666714
3,"(1,1)",0.8,53.13783121793962,17,2,110.27566243587924
4,"(1,1)",0.8,21.32855229978934,13,2,46.65710459957868
5,"(1,1)",0.8,22.91195569011767,16,2,49.82391138023534
6,"(1,1)",0.8,33.74798670488888,24,2,71.49597340977776
7,"(1,1)",0.8,30.216861119299107,15,2,64.43372223859822
8,"(1,1)",0.8,41.63329215945112,26,2,87.26658431890225
9,"(1,1)",0.8,91.0404878339308,13,2,186.0809756678616
10,"(1,1)",0.8,43.408095262425164,28,2,90.81619052485033
11,"(1,1)",0.8,17.344672633422707,12,2,38.689345266845415
12,"(1,1)",0.8,37.4134404110635,10,2,78.826880822127
13,"(1,1)",0.8,32.54114478954987,22,2,69.08228957909974
14,"(1,1)",0.8,24.132631101852294,14,2,52.26526220370459
15,"(1,1)",0.8,32.806777472994234,22,2,69.61355494598847
16,"(1,1)",0.8,35.66569088283188,10,2,75.33138176566376
17,"(1,1)",0.8,39.600482388903146,23,2,83.20096477780629
18,"(1,1)",0.8,21.539897795038822,17,2,47.079795590077644
19,"(1,1)",0.8,62.57548848294195,42,2,129.1509769658839
20,"(1,1)",0.8,37.96999597075215,23,2,79.9399919415043
1,"(1,1)",0.9,18.557992852878634,17,2,41.11598570575727
2,"(1,1)",0.9,34.539647173928714,9,2,73.07929434785743
3,"(1,1)",0.9,36.53861385517263,17,2,77.07722771034526
4,"(1,1)",0.9,24.79709098820572,13,2,53.59418197641144
5,"(1,1)",0.9,22.820589162845867,16,2,49.64117832569173
6,"(1,1)",0.9,30.22336833268801,24,2,64.44673666537602
7,"(1,1)",0.9,35.221973115857075,15,2,74.44394623171415
8,"(1,1)",0.9,35.3059588461453,26,2,74.6119176922906
9,"(1,1)",0.9,74.07512576863174,13,2,152.15025153726347
10,"(1,1)",0.9,42.67650445500656,28,2,89.35300891001312
11,"(1,1)",0.9,17.28810725846258,12,2,38.57621451692516
12,"(1,1)",0.9,17.41512397006591,10,2,38.83024794013182
13,"(1,1)",0.9,31.89945110375431,22,2,67.79890220750862
14,"(1,1)",0.9,25.96601457709714,14,2,55.93202915419428
15,"(1,1)",0.9,29.529711888259726,22,2,63.05942377651945
16,"(1,1)",0.9,16.460612025371557,10,2,36.92122405074311
17,"(1,1)",0.9,37.99341653506017,23,2,79.98683307012034
18,"(1,1)",0.9,22.642720253262382,17,2,49.285440506524765
19,"(1,1)",0.9,61.02725169664151,42,2,126.05450339328301
20,"(1,1)",0.9,36.931735818587335,23,2,77.86347163717467
1,"(1,2)",0.1,70.61656617767304,17,1,143.23313235534607
2,"(1,2)",0.1,67.7215114718725,9,1,137.443022943745
3,"(1,2)",0.1,113.6962522906173,17,1,229.3925045812346
4,"(1,2)",0.1,61.1422602598624,13,1,124.2845205197248
5,"(1,2)",0.1,32.480609037671016,16,1,66.96121807534203
6,"(1,2)",0.1,55.726912406377345,24,1,113.45382481275469
7,"(1,2)",0.1,47.73221481000628,15,1,97.46442962001257
8,"(1,2)",0.1,99.1998290897614,26,1,200.3996581795228
9,"(1,2)",0.1,69.4161071926469,13,1,140.8322143852938
10,"(1,2)",0.1,62.58012401510905,28,1,127.1602480302181
11,"(1,2)",0.1,52.42212622444947,12,1,106.84425244889894
12,"(1,2)",0.1,20.652424732478767,10,1,43.304849464957535
13,"(1,2)",0.1,39.60848825035495,22,1,81.2169765007099
14,"(1,2)",0.1,29.914058398842503,14,1,61.828116797685006
15,"(1,2)",0.1,42.6155164836508,22,1,87.2310329673016
16,"(1,2)",0.1,47.529273966009605,10,1,97.05854793201921
17,"(1,2)",0.1,23.564620328874817,23,1,49.129240657749634
18,"(1,2)",0.1,77.05783164670925,17,1,156.1156632934185
